! p1 - total abundance of grain mantle molecules, [molecules/H]
! p2 - abundance of hydrocarbon molecules in ice mantles, CnHm, n >=2,  [molecules/H]
! p3 - parameter of H2 formation on grains (reaction *H+*H), rate = a*n_H_tot*n_H, a [cm3 s-1]
! p4 - electron concentration, [cm-3]
! p5 - ion concentration (without PAHs and small grains), [cm-3]
! p6 - total electric charge of grains, [cm-3]
!1             2             3             4             5             6             7             8             9             10            
!time(yrs)     T_n           T_i           T_e           p1            p2            p3            p4            p5            p6            
1.1547820e+05  1.20868e+01   1.39840e+01   1.62485e+01   7.19183e-05   6.41346e-07   7.06144e-18   3.36247e-04   4.72496e-04   -9.67430e-09  
1.2409378e+05  1.19932e+01   1.38957e+01   1.58158e+01   7.59070e-05   6.62701e-07   7.45216e-18   3.34029e-04   4.55935e-04   -9.65838e-09  
1.3335214e+05  1.18912e+01   1.38385e+01   1.50458e+01   7.99731e-05   6.83320e-07   7.77912e-18   3.41631e-04   4.29844e-04   -9.76635e-09  
1.4330126e+05  1.17849e+01   1.37836e+01   1.43003e+01   8.41280e-05   7.02875e-07   8.01711e-18   3.56318e-04   4.07179e-04   -9.93897e-09  
1.5399265e+05  1.16965e+01   1.37079e+01   1.38903e+01   8.83945e-05   7.21169e-07   8.18633e-18   3.69435e-04   3.99354e-04   -1.00741e-08  
1.6548171e+05  1.16322e+01   1.36372e+01   1.36979e+01   9.27919e-05   7.38131e-07   8.32690e-18   3.78190e-04   3.99989e-04   -1.01560e-08  
1.7782794e+05  1.15842e+01   1.35844e+01   1.35830e+01   9.73283e-05   7.53737e-07   8.45982e-18   3.84592e-04   4.02489e-04   -1.02125e-08  
1.9109530e+05  1.15466e+01   1.35451e+01   1.34972e+01   1.02005e-04   7.67987e-07   8.59021e-18   3.90187e-04   4.05311e-04   -1.02605e-08  
2.0535250e+05  1.15159e+01   1.35147e+01   1.34285e+01   1.06820e-04   7.80908e-07   8.71840e-18   3.95420e-04   4.08240e-04   -1.03045e-08  
2.2067341e+05  1.14901e+01   1.34912e+01   1.33734e+01   1.11772e-04   7.92555e-07   8.84389e-18   4.00243e-04   4.11066e-04   -1.03445e-08  
2.3713737e+05  1.14681e+01   1.34737e+01   1.33301e+01   1.16857e-04   8.02998e-07   8.96637e-18   4.04482e-04   4.13557e-04   -1.03793e-08  
2.5482967e+05  1.14491e+01   1.34614e+01   1.32970e+01   1.22068e-04   8.12317e-07   9.08555e-18   4.07989e-04   4.15542e-04   -1.04077e-08  
2.7384196e+05  1.14325e+01   1.34535e+01   1.32723e+01   1.27402e-04   8.20602e-07   9.20118e-18   4.10698e-04   4.16939e-04   -1.04295e-08  
2.9427272e+05  1.14180e+01   1.34492e+01   1.32546e+01   1.32849e-04   8.27945e-07   9.31317e-18   4.12623e-04   4.17751e-04   -1.04447e-08  
3.1622777e+05  1.14052e+01   1.34477e+01   1.32424e+01   1.38403e-04   8.34443e-07   9.42084e-18   4.13846e-04   4.18043e-04   -1.04541e-08  
3.3982083e+05  1.13941e+01   1.34482e+01   1.32343e+01   1.44053e-04   8.40193e-07   9.52532e-18   4.14496e-04   4.17924e-04   -1.04586e-08  
3.6517413e+05  1.13847e+01   1.34502e+01   1.32295e+01   1.49788e-04   8.45291e-07   9.62444e-18   4.14724e-04   4.17524e-04   -1.04595e-08  
3.9241898e+05  1.13770e+01   1.34530e+01   1.32271e+01   1.55597e-04   8.49830e-07   9.72058e-18   4.14693e-04   4.16985e-04   -1.04579e-08  
4.2169650e+05  1.13713e+01   1.34561e+01   1.32264e+01   1.61464e-04   8.53899e-07   9.81125e-18   4.14568e-04   4.16452e-04   -1.04551e-08  
4.5315836e+05  1.13679e+01   1.34592e+01   1.32269e+01   1.67375e-04   8.57580e-07   9.89790e-18   4.14510e-04   4.16065e-04   -1.04523e-08  
4.8696753e+05  1.13668e+01   1.34618e+01   1.32282e+01   1.73315e-04   8.60948e-07   9.98003e-18   4.14674e-04   4.15967e-04   -1.04508e-08  
5.2329911e+05  1.13685e+01   1.34634e+01   1.32300e+01   1.79266e-04   8.64066e-07   1.00579e-17   4.15213e-04   4.16296e-04   -1.04516e-08  
5.6234133e+05  1.13732e+01   1.34638e+01   1.32319e+01   1.85208e-04   8.66990e-07   1.01307e-17   4.16284e-04   4.17199e-04   -1.04560e-08  
6.0429639e+05  1.13816e+01   1.34626e+01   1.32337e+01   1.91125e-04   8.69766e-07   1.01994e-17   4.18046e-04   4.18826e-04   -1.04652e-08  
6.4938163e+05  1.13940e+01   1.34594e+01   1.32352e+01   1.96993e-04   8.72431e-07   1.02642e-17   4.20672e-04   4.21344e-04   -1.04803e-08  
6.9783058e+05  1.14111e+01   1.34542e+01   1.32364e+01   2.02793e-04   8.75016e-07   1.03255e-17   4.24349e-04   4.24936e-04   -1.05024e-08  
7.4989421e+05  1.14332e+01   1.34465e+01   1.32369e+01   2.08499e-04   8.77545e-07   1.03839e-17   4.29281e-04   4.29799e-04   -1.05329e-08  
8.0584219e+05  1.14605e+01   1.34361e+01   1.32365e+01   2.14089e-04   8.80039e-07   1.04398e-17   4.35691e-04   4.36156e-04   -1.05725e-08  
8.6596432e+05  1.14934e+01   1.34228e+01   1.32348e+01   2.19534e-04   8.82518e-07   1.04938e-17   4.43823e-04   4.44248e-04   -1.06224e-08  
9.3057204e+05  1.15319e+01   1.34066e+01   1.32318e+01   2.24807e-04   8.85004e-07   1.05464e-17   4.53949e-04   4.54346e-04   -1.06832e-08  
1.0000000e+06  1.15761e+01   1.33878e+01   1.32273e+01   2.29880e-04   8.87524e-07   1.05978e-17   4.66370e-04   4.66754e-04   -1.07553e-08  
1.0746078e+06  1.16257e+01   1.33667e+01   1.32214e+01   2.34722e-04   8.90119e-07   1.06481e-17   4.81416e-04   4.81804e-04   -1.08391e-08  
1.1547820e+06  1.16803e+01   1.33436e+01   1.32139e+01   2.39307e-04   8.92850e-07   1.06972e-17   4.99437e-04   4.99853e-04   -1.09344e-08  
1.2409378e+06  1.17391e+01   1.33193e+01   1.32050e+01   2.43607e-04   8.95814e-07   1.07446e-17   5.20756e-04   5.21235e-04   -1.10403e-08  
1.3335214e+06  1.18013e+01   1.32950e+01   1.31955e+01   2.47601e-04   8.99178e-07   1.07898e-17   5.45516e-04   5.46124e-04   -1.11543e-08  
1.4330126e+06  1.18639e+01   1.32716e+01   1.31856e+01   2.51271e-04   9.03231e-07   1.08318e-17   5.73282e-04   5.74134e-04   -1.12713e-08  
1.5399265e+06  1.19229e+01   1.32510e+01   1.31765e+01   2.54604e-04   9.08494e-07   1.08689e-17   6.02150e-04   6.03472e-04   -1.13811e-08  
1.6548171e+06  1.19745e+01   1.32395e+01   1.31737e+01   2.57595e-04   9.15916e-07   1.09000e-17   6.27299e-04   6.29534e-04   -1.14650e-08  
1.7782794e+06  1.20169e+01   1.32483e+01   1.31873e+01   2.60242e-04   9.27198e-07   1.09250e-17   6.40426e-04   6.44374e-04   -1.14955e-08  
1.9109530e+06  1.20545e+01   1.32902e+01   1.32294e+01   2.62550e-04   9.45093e-07   1.09464e-17   6.34822e-04   6.41609e-04   -1.14526e-08  
2.0535250e+06  1.20966e+01   1.33641e+01   1.33003e+01   2.64531e-04   9.73160e-07   1.09679e-17   6.15492e-04   6.25976e-04   -1.13563e-08  
2.2067341e+06  1.21483e+01   1.34497e+01   1.33824e+01   2.66213e-04   1.01452e-06   1.09904e-17   5.96361e-04   6.10467e-04   -1.12569e-08  
2.3713737e+06  1.22052e+01   1.35266e+01   1.34572e+01   2.67645e-04   1.07083e-06   1.10114e-17   5.85149e-04   6.02161e-04   -1.11896e-08  
2.5482967e+06  1.22634e+01   1.35909e+01   1.35213e+01   2.68897e-04   1.14268e-06   1.10294e-17   5.81234e-04   6.00411e-04   -1.11556e-08  
2.7384196e+06  1.23208e+01   1.36462e+01   1.35775e+01   2.70049e-04   1.23050e-06   1.10439e-17   5.81623e-04   6.02424e-04   -1.11428e-08  
2.9427272e+06  1.23755e+01   1.36953e+01   1.36279e+01   2.71187e-04   1.33492e-06   1.10549e-17   5.83971e-04   6.06027e-04   -1.11410e-08  
3.1622777e+06  1.24263e+01   1.37395e+01   1.36734e+01   2.72399e-04   1.45668e-06   1.10622e-17   5.86958e-04   6.10000e-04   -1.11439e-08  
3.3982083e+06  1.24720e+01   1.37788e+01   1.37139e+01   2.73772e-04   1.59640e-06   1.10661e-17   5.89917e-04   6.13735e-04   -1.11486e-08  
3.6517413e+06  1.25109e+01   1.38122e+01   1.37483e+01   2.75388e-04   1.75454e-06   1.10665e-17   5.92514e-04   6.16937e-04   -1.11533e-08  
3.9241898e+06  1.25429e+01   1.38397e+01   1.37767e+01   2.77319e-04   1.93148e-06   1.10638e-17   5.94606e-04   6.19493e-04   -1.11572e-08  
4.2169650e+06  1.25683e+01   1.38617e+01   1.37993e+01   2.79621e-04   2.12758e-06   1.10587e-17   5.96150e-04   6.21393e-04   -1.11600e-08  
4.5315836e+06  1.25880e+01   1.38791e+01   1.38172e+01   2.82336e-04   2.34332e-06   1.10519e-17   5.97171e-04   6.22691e-04   -1.11614e-08  
4.8696753e+06  1.26030e+01   1.38927e+01   1.38310e+01   2.85491e-04   2.57933e-06   1.10437e-17   5.97721e-04   6.23467e-04   -1.11615e-08  
5.2329911e+06  1.26141e+01   1.39030e+01   1.38416e+01   2.89100e-04   2.83654e-06   1.10346e-17   5.97860e-04   6.23805e-04   -1.11604e-08  
5.6234133e+06  1.26223e+01   1.39111e+01   1.38497e+01   2.93169e-04   3.11613e-06   1.10249e-17   5.97646e-04   6.23783e-04   -1.11581e-08  
6.0429639e+06  1.26285e+01   1.39175e+01   1.38561e+01   2.97695e-04   3.41960e-06   1.10148e-17   5.97130e-04   6.23466e-04   -1.11548e-08  
6.4938163e+06  1.26333e+01   1.39228e+01   1.38614e+01   3.02669e-04   3.74874e-06   1.10044e-17   5.96357e-04   6.22911e-04   -1.11505e-08  
6.9783058e+06  1.26372e+01   1.39275e+01   1.38660e+01   3.08081e-04   4.10561e-06   1.09940e-17   5.95374e-04   6.22170e-04   -1.11453e-08  
7.4989421e+06  1.26407e+01   1.39319e+01   1.38703e+01   3.13909e-04   4.49254e-06   1.09840e-17   5.94253e-04   6.21313e-04   -1.11396e-08  
8.0584219e+06  1.26447e+01   1.39366e+01   1.38748e+01   3.20129e-04   4.91206e-06   1.09767e-17   5.93200e-04   6.20534e-04   -1.11339e-08  
8.6596432e+06  1.26535e+01   1.39438e+01   1.38823e+01   3.26743e-04   5.36674e-06   1.09886e-17   5.93718e-04   6.21233e-04   -1.11339e-08  
9.3057204e+06  1.26935e+01   1.39730e+01   1.39139e+01   3.33884e-04   5.85727e-06   1.10323e-17   6.02208e-04   6.29134e-04   -1.11637e-08  
1.0000000e+07  1.27486e+01   1.40154e+01   1.39590e+01   3.41134e-04   6.38013e-06   1.10630e-17   6.13801e-04   6.39653e-04   -1.12058e-08  
1.0746078e+07  1.28036e+01   1.40585e+01   1.40046e+01   3.48343e-04   6.93352e-06   1.10913e-17   6.25475e-04   6.50220e-04   -1.12474e-08  
1.1547820e+07  1.28613e+01   1.41045e+01   1.40529e+01   3.55488e-04   7.51724e-06   1.11194e-17   6.37371e-04   6.61008e-04   -1.12888e-08  
1.2409378e+07  1.29229e+01   1.41544e+01   1.41051e+01   3.62534e-04   8.13147e-06   1.11484e-17   6.49812e-04   6.72323e-04   -1.13307e-08  
1.3335214e+07  1.29912e+01   1.42109e+01   1.41639e+01   3.69437e-04   8.77615e-06   1.11792e-17   6.63134e-04   6.84478e-04   -1.13743e-08  
1.4330126e+07  1.30684e+01   1.42760e+01   1.42312e+01   3.76147e-04   9.45068e-06   1.12129e-17   6.77612e-04   6.97733e-04   -1.14202e-08  
1.5399265e+07  1.31560e+01   1.43510e+01   1.43085e+01   3.82611e-04   1.01537e-05   1.12498e-17   6.93392e-04   7.12226e-04   -1.14687e-08  
1.6548171e+07  1.32556e+01   1.44379e+01   1.43976e+01   3.88777e-04   1.08829e-05   1.12906e-17   7.10540e-04   7.28030e-04   -1.15196e-08  
1.7782794e+07  1.33701e+01   1.45395e+01   1.45013e+01   3.94596e-04   1.16354e-05   1.13357e-17   7.29051e-04   7.45160e-04   -1.15727e-08  
1.9109530e+07  1.34988e+01   1.46553e+01   1.46190e+01   4.00023e-04   1.24072e-05   1.13847e-17   7.48788e-04   7.63506e-04   -1.16272e-08  
2.0535250e+07  1.36433e+01   1.47870e+01   1.47525e+01   4.05022e-04   1.31940e-05   1.14379e-17   7.69566e-04   7.82914e-04   -1.16825e-08  
2.2067341e+07  1.38032e+01   1.49343e+01   1.49015e+01   4.09564e-04   1.39905e-05   1.14948e-17   7.91098e-04   8.03131e-04   -1.17374e-08  
2.3713737e+07  1.39782e+01   1.50970e+01   1.50657e+01   4.13631e-04   1.47916e-05   1.15551e-17   8.13049e-04   8.23854e-04   -1.17913e-08  
2.5482967e+07  1.41664e+01   1.52732e+01   1.52432e+01   4.17218e-04   1.55921e-05   1.16179e-17   8.35029e-04   8.44717e-04   -1.18432e-08  
2.7384196e+07  1.43640e+01   1.54592e+01   1.54303e+01   4.20329e-04   1.63872e-05   1.16819e-17   8.56619e-04   8.65319e-04   -1.18922e-08  
2.9427272e+07  1.45656e+01   1.56497e+01   1.56218e+01   4.22982e-04   1.71730e-05   1.17454e-17   8.77393e-04   8.85238e-04   -1.19378e-08  
3.1622777e+07  1.47650e+01   1.58385e+01   1.58113e+01   4.25205e-04   1.79465e-05   1.18065e-17   8.96960e-04   9.04081e-04   -1.19793e-08  
3.3982083e+07  1.49548e+01   1.60184e+01   1.59920e+01   4.27035e-04   1.87062e-05   1.18634e-17   9.14983e-04   9.21499e-04   -1.20163e-08  
3.6517413e+07  1.51285e+01   1.61831e+01   1.61572e+01   4.28512e-04   1.94513e-05   1.19144e-17   9.31232e-04   9.37245e-04   -1.20486e-08  
3.9241898e+07  1.52815e+01   1.63280e+01   1.63026e+01   4.29682e-04   2.01823e-05   1.19585e-17   9.45554e-04   9.51153e-04   -1.20762e-08  
4.2169650e+07  1.54123e+01   1.64517e+01   1.64267e+01   4.30592e-04   2.09002e-05   1.19957e-17   9.57932e-04   9.63191e-04   -1.20994e-08  
4.5315836e+07  1.55194e+01   1.65526e+01   1.65280e+01   4.31284e-04   2.16062e-05   1.20257e-17   9.68439e-04   9.73418e-04   -1.21185e-08  
4.8696753e+07  1.56059e+01   1.66339e+01   1.66095e+01   4.31800e-04   2.23016e-05   1.20496e-17   9.77290e-04   9.82036e-04   -1.21341e-08  
5.2329911e+07  1.56729e+01   1.66967e+01   1.66725e+01   4.32176e-04   2.29873e-05   1.20680e-17   9.84629e-04   9.89180e-04   -1.21463e-08  
5.6234133e+07  1.57255e+01   1.67456e+01   1.67216e+01   4.32446e-04   2.36636e-05   1.20823e-17   9.90792e-04   9.95178e-04   -1.21575e-08  
6.0429639e+07  1.57662e+01   1.67832e+01   1.67594e+01   4.32637e-04   2.43301e-05   1.20933e-17   9.96015e-04   1.00026e-03   -1.21666e-08  
6.4938163e+07  1.57986e+01   1.68129e+01   1.67893e+01   4.32770e-04   2.49859e-05   1.21019e-17   1.00052e-03   1.00463e-03   -1.21742e-08  
6.9783058e+07  1.58247e+01   1.68367e+01   1.68132e+01   4.32866e-04   2.56292e-05   1.21078e-17   1.00446e-03   1.00847e-03   -1.21807e-08  
7.4989421e+07  1.58463e+01   1.68562e+01   1.68328e+01   4.32937e-04   2.62579e-05   1.21157e-17   1.00797e-03   1.01188e-03   -1.21863e-08  
8.0584219e+07  1.58646e+01   1.68726e+01   1.68494e+01   4.32995e-04   2.68692e-05   1.21137e-17   1.01114e-03   1.01495e-03   -1.21912e-08  
8.6596432e+07  1.58807e+01   1.68870e+01   1.68638e+01   4.33048e-04   2.74604e-05   1.21235e-17   1.01403e-03   1.01776e-03   -1.21956e-08  
9.3057204e+07  1.58950e+01   1.68997e+01   1.68766e+01   4.33102e-04   2.80283e-05   1.21250e-17   1.01668e-03   1.02034e-03   -1.21996e-08  
1.0000000e+08  1.59079e+01   1.69112e+01   1.68882e+01   4.33160e-04   2.85701e-05   1.21298e-17   1.01912e-03   1.02271e-03   -1.22032e-08  
