! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
8.65964e+01  -9.737e-25  7.410e-25   -8.074e-29  -8.249e-25  0.000e+00   0.000e+00   0.000e+00   3.152e-23   1.423e-25   -4.524e-25  5.280e-22   -1.794e-118 1.034e-24   3.084e-23   1.173e-23   3.284e-25   0.000e+00   -3.152e-23  -3.437e-25  3.152e-23   -3.672e-25  2.589e-26   -2.606e-29  -1.423e-25  3.437e-25   -2.121e-25  
9.30572e+01  -9.940e-25  7.521e-25   -8.539e-29  -8.558e-25  0.000e+00   0.000e+00   0.000e+00   3.163e-23   1.431e-25   -4.869e-25  5.263e-22   -1.936e-118 1.034e-24   3.084e-23   1.192e-23   3.334e-25   0.000e+00   -3.163e-23  -3.546e-25  3.164e-23   -3.729e-25  2.570e-26   -2.689e-29  -1.431e-25  3.546e-25   -2.035e-25  
1.00000e+02  -1.016e-24  7.654e-25   -9.070e-29  -8.883e-25  0.000e+00   0.000e+00   0.000e+00   3.172e-23   1.438e-25   -5.240e-25  5.243e-22   -2.089e-118 1.034e-24   3.084e-23   1.212e-23   3.392e-25   0.000e+00   -3.172e-23  -3.656e-25  3.176e-23   -3.788e-25  2.552e-26   -2.783e-29  -1.438e-25  3.656e-25   -1.950e-25  
1.07461e+02  -1.040e-24  7.804e-25   -9.678e-29  -9.226e-25  0.000e+00   0.000e+00   0.000e+00   3.180e-23   1.445e-25   -5.639e-25  5.219e-22   -2.253e-118 1.034e-24   3.084e-23   1.233e-23   3.456e-25   0.000e+00   -3.180e-23  -3.769e-25  3.187e-23   -3.849e-25  2.532e-26   -2.888e-29  -1.445e-25  3.769e-25   -1.864e-25  
1.15478e+02  -1.067e-24  7.969e-25   -1.038e-28  -9.588e-25  0.000e+00   0.000e+00   0.000e+00   3.187e-23   1.452e-25   -6.067e-25  5.193e-22   -2.430e-118 1.034e-24   3.084e-23   1.256e-23   3.525e-25   0.000e+00   -3.187e-23  -3.882e-25  3.196e-23   -3.911e-25  2.511e-26   -3.007e-29  -1.452e-25  3.882e-25   -1.779e-25  
1.24094e+02  -1.096e-24  8.147e-25   -1.119e-28  -9.971e-25  0.000e+00   0.000e+00   0.000e+00   3.193e-23   1.459e-25   -6.528e-25  5.163e-22   -2.621e-118 1.034e-24   3.084e-23   1.279e-23   3.600e-25   0.000e+00   -3.193e-23  -3.996e-25  3.204e-23   -3.974e-25  2.488e-26   -3.142e-29  -1.459e-25  3.996e-25   -1.695e-25  
1.33352e+02  -1.127e-24  8.337e-25   -1.213e-28  -1.038e-24  0.000e+00   0.000e+00   0.000e+00   3.196e-23   1.464e-25   -7.022e-25  5.130e-22   -2.826e-118 1.034e-24   3.084e-23   1.305e-23   3.679e-25   0.000e+00   -3.196e-23  -4.108e-25  3.209e-23   -4.037e-25  2.463e-26   -3.295e-29  -1.464e-25  4.108e-25   -1.612e-25  
1.43301e+02  -1.162e-24  8.539e-25   -1.323e-28  -1.081e-24  0.000e+00   0.000e+00   0.000e+00   3.196e-23   1.468e-25   -7.552e-25  5.093e-22   -3.048e-118 1.034e-24   3.084e-23   1.332e-23   3.763e-25   0.000e+00   -3.196e-23  -4.218e-25  3.211e-23   -4.099e-25  2.435e-26   -3.469e-29  -1.468e-25  4.218e-25   -1.530e-25  
1.53993e+02  -1.201e-24  8.753e-25   -1.451e-28  -1.127e-24  0.000e+00   0.000e+00   0.000e+00   3.192e-23   1.471e-25   -8.121e-25  5.051e-22   -3.286e-118 1.034e-24   3.084e-23   1.360e-23   3.852e-25   0.000e+00   -3.192e-23  -4.324e-25  3.210e-23   -4.158e-25  2.405e-26   -3.668e-29  -1.471e-25  4.324e-25   -1.450e-25  
1.65482e+02  -1.244e-24  8.979e-25   -1.603e-28  -1.175e-24  0.000e+00   0.000e+00   0.000e+00   3.184e-23   1.473e-25   -8.730e-25  5.005e-22   -3.542e-118 1.034e-24   3.084e-23   1.390e-23   3.947e-25   0.000e+00   -3.184e-23  -4.424e-25  3.204e-23   -4.215e-25  2.372e-26   -3.896e-29  -1.473e-25  4.424e-25   -1.372e-25  
1.77828e+02  -1.291e-24  9.218e-25   -1.783e-28  -1.227e-24  0.000e+00   0.000e+00   0.000e+00   3.172e-23   1.472e-25   -9.383e-25  4.953e-22   -3.817e-118 1.034e-24   3.084e-23   1.422e-23   4.047e-25   0.000e+00   -3.172e-23  -4.516e-25  3.194e-23   -4.266e-25  2.336e-26   -4.156e-29  -1.472e-25  4.516e-25   -1.295e-25  
1.91095e+02  -1.344e-24  9.472e-25   -1.998e-28  -1.281e-24  0.000e+00   0.000e+00   0.000e+00   3.153e-23   1.469e-25   -1.008e-24  4.895e-22   -4.113e-118 1.034e-24   3.084e-23   1.456e-23   4.153e-25   0.000e+00   -3.153e-23  -4.598e-25  3.177e-23   -4.309e-25  2.297e-26   -4.455e-29  -1.469e-25  4.598e-25   -1.221e-25  
2.05353e+02  -1.402e-24  9.740e-25   -2.255e-28  -1.340e-24  0.000e+00   0.000e+00   0.000e+00   3.128e-23   1.463e-25   -1.083e-24  4.831e-22   -4.431e-118 1.034e-24   3.084e-23   1.492e-23   4.265e-25   0.000e+00   -3.128e-23  -4.667e-25  3.154e-23   -4.343e-25  2.255e-26   -4.799e-29  -1.463e-25  4.667e-25   -1.149e-25  
2.20673e+02  -1.467e-24  1.002e-24   -2.566e-28  -1.402e-24  0.000e+00   0.000e+00   0.000e+00   3.096e-23   1.454e-25   -1.162e-24  4.759e-22   -4.772e-118 1.034e-24   3.084e-23   1.529e-23   4.384e-25   0.000e+00   -3.096e-23  -4.721e-25  3.124e-23   -4.366e-25  2.209e-26   -5.196e-29  -1.454e-25  4.721e-25   -1.079e-25  
2.37137e+02  -1.539e-24  1.032e-24   -2.944e-28  -1.468e-24  0.000e+00   0.000e+00   0.000e+00   3.057e-23   1.442e-25   -1.247e-24  4.679e-22   -5.137e-118 1.034e-24   3.084e-23   1.570e-23   4.510e-25   0.000e+00   -3.057e-23  -4.756e-25  3.086e-23   -4.374e-25  2.160e-26   -5.654e-29  -1.442e-25  4.756e-25   -1.012e-25  
2.54830e+02  -1.618e-24  1.064e-24   -3.406e-28  -1.539e-24  0.000e+00   0.000e+00   0.000e+00   3.009e-23   1.426e-25   -1.337e-24  4.589e-22   -5.528e-118 1.034e-24   3.084e-23   1.612e-23   4.643e-25   0.000e+00   -3.009e-23  -4.771e-25  3.039e-23   -4.367e-25  2.108e-26   -6.185e-29  -1.426e-25  4.771e-25   -9.461e-26  
2.73842e+02  -1.706e-24  1.098e-24   -3.974e-28  -1.615e-24  0.000e+00   0.000e+00   0.000e+00   2.953e-23   1.405e-25   -1.433e-24  4.490e-22   -5.945e-118 1.034e-24   3.084e-23   1.658e-23   4.785e-25   0.000e+00   -2.953e-23  -4.765e-25  2.984e-23   -4.342e-25  2.051e-26   -6.799e-29  -1.405e-25  4.765e-25   -8.827e-26  
2.94273e+02  -1.802e-24  1.134e-24   -4.677e-28  -1.697e-24  0.000e+00   0.000e+00   0.000e+00   2.888e-23   1.381e-25   -1.535e-24  4.380e-22   -6.390e-118 1.034e-24   3.084e-23   1.706e-23   4.935e-25   0.000e+00   -2.888e-23  -4.736e-25  2.920e-23   -4.299e-25  1.991e-26   -7.513e-29  -1.381e-25  4.736e-25   -8.210e-26  
3.16228e+02  -1.907e-24  1.172e-24   -5.555e-28  -1.785e-24  0.000e+00   0.000e+00   0.000e+00   2.815e-23   1.353e-25   -1.642e-24  4.258e-22   -6.863e-118 1.034e-24   3.084e-23   1.757e-23   5.095e-25   0.000e+00   -2.815e-23  -4.681e-25  2.847e-23   -4.234e-25  1.927e-26   -8.343e-29  -1.353e-25  4.681e-25   -7.608e-26  
3.39821e+02  -2.022e-24  1.212e-24   -6.656e-28  -1.879e-24  0.000e+00   0.000e+00   0.000e+00   2.735e-23   1.321e-25   -1.754e-24  4.125e-22   -7.363e-118 1.034e-24   3.084e-23   1.811e-23   5.265e-25   0.000e+00   -2.735e-23  -4.598e-25  2.767e-23   -4.146e-25  1.859e-26   -9.309e-29  -1.321e-25  4.598e-25   -7.016e-26  
3.65174e+02  -2.148e-24  1.255e-24   -8.047e-28  -1.980e-24  0.000e+00   0.000e+00   0.000e+00   2.647e-23   1.285e-25   -1.873e-24  3.980e-22   -7.892e-118 1.034e-24   3.084e-23   1.869e-23   5.445e-25   0.000e+00   -2.647e-23  -4.488e-25  2.679e-23   -4.033e-25  1.788e-26   -1.043e-28  -1.285e-25  4.488e-25   -6.432e-26  
3.92419e+02  -2.284e-24  1.301e-24   -9.817e-28  -2.089e-24  0.000e+00   0.000e+00   0.000e+00   2.553e-23   1.246e-25   -1.996e-24  3.823e-22   -8.449e-118 1.034e-24   3.084e-23   1.930e-23   5.637e-25   0.000e+00   -2.553e-23  -4.351e-25  2.584e-23   -3.898e-25  1.713e-26   -1.174e-28  -1.246e-25  4.351e-25   -5.852e-26  
4.21697e+02  -2.431e-24  1.349e-24   -1.208e-27  -2.204e-24  0.000e+00   0.000e+00   0.000e+00   2.454e-23   1.205e-25   -2.125e-24  3.654e-22   -9.032e-118 1.034e-24   3.084e-23   1.995e-23   5.840e-25   0.000e+00   -2.454e-23  -4.190e-25  2.485e-23   -3.739e-25  1.634e-26   -1.327e-28  -1.205e-25  4.190e-25   -5.271e-26  
4.53158e+02  -2.587e-24  1.401e-24   -1.506e-27  -2.327e-24  0.000e+00   0.000e+00   0.000e+00   2.352e-23   1.161e-25   -2.258e-24  3.475e-22   -9.640e-118 1.034e-24   3.084e-23   2.064e-23   6.056e-25   0.000e+00   -2.352e-23  -4.006e-25  2.382e-23   -3.561e-25  1.553e-26   -1.511e-28  -1.161e-25  4.006e-25   -4.687e-26  
4.86968e+02  -2.754e-24  1.455e-24   -1.865e-27  -2.456e-24  0.000e+00   0.000e+00   0.000e+00   2.249e-23   1.117e-25   -2.396e-24  3.288e-22   -1.027e-117 1.034e-24   3.084e-23   2.137e-23   6.284e-25   0.000e+00   -2.249e-23  -3.804e-25  2.278e-23   -3.366e-25  1.469e-26   -1.700e-28  -1.117e-25  3.804e-25   -4.099e-26  
5.23299e+02  -2.929e-24  1.513e-24   -2.346e-27  -2.592e-24  0.000e+00   0.000e+00   0.000e+00   2.147e-23   1.072e-25   -2.537e-24  3.095e-22   -1.093e-117 1.034e-24   3.084e-23   2.214e-23   6.525e-25   0.000e+00   -2.147e-23  -3.589e-25  2.174e-23   -3.158e-25  1.383e-26   -1.933e-28  -1.072e-25  3.589e-25   -3.508e-26  
5.62341e+02  -3.114e-24  1.573e-24   -2.977e-27  -2.732e-24  0.000e+00   0.000e+00   0.000e+00   2.046e-23   1.027e-25   -2.681e-24  2.899e-22   -1.160e-117 1.034e-24   3.084e-23   2.295e-23   6.779e-25   0.000e+00   -2.046e-23  -3.366e-25  2.072e-23   -2.942e-25  1.296e-26   -2.205e-28  -1.027e-25  3.366e-25   -2.915e-26  
6.04296e+02  -3.305e-24  1.637e-24   -3.812e-27  -2.878e-24  0.000e+00   0.000e+00   0.000e+00   1.950e-23   9.844e-26   -2.828e-24  2.704e-22   -1.229e-117 1.034e-24   3.084e-23   2.381e-23   7.046e-25   0.000e+00   -1.950e-23  -3.139e-25  1.975e-23   -2.722e-25  1.208e-26   -2.525e-28  -9.844e-26  3.139e-25   -2.325e-26  
6.49382e+02  -3.503e-24  1.704e-24   -4.919e-27  -3.028e-24  0.000e+00   0.000e+00   0.000e+00   1.860e-23   9.442e-26   -2.977e-24  2.514e-22   -1.299e-117 1.034e-24   3.084e-23   2.470e-23   7.326e-25   0.000e+00   -1.860e-23  -2.916e-25  1.884e-23   -2.505e-25  1.121e-26   -2.899e-28  -9.442e-26  2.916e-25   -1.742e-26  
6.97831e+02  -3.707e-24  1.773e-24   -6.394e-27  -3.183e-24  0.000e+00   0.000e+00   0.000e+00   1.778e-23   9.075e-26   -3.128e-24  2.332e-22   -1.371e-117 1.034e-24   3.084e-23   2.563e-23   7.617e-25   0.000e+00   -1.778e-23  -2.703e-25  1.800e-23   -2.297e-25  1.035e-26   -3.338e-28  -9.075e-26  2.703e-25   -1.176e-26  
7.49894e+02  -3.917e-24  1.846e-24   -8.367e-27  -3.343e-24  0.000e+00   0.000e+00   0.000e+00   1.706e-23   8.751e-26   -3.280e-24  2.163e-22   -1.445e-117 1.034e-24   3.084e-23   2.660e-23   7.919e-25   0.000e+00   -1.706e-23  -2.500e-25  1.726e-23   -2.099e-25  9.515e-27   -3.852e-28  -8.751e-26  2.500e-25   -6.325e-27  
8.05842e+02  -4.132e-24  1.920e-24   -1.101e-26  -3.507e-24  0.000e+00   0.000e+00   0.000e+00   1.643e-23   8.474e-26   -3.435e-24  2.009e-22   -1.519e-117 1.034e-24   3.084e-23   2.759e-23   8.232e-25   0.000e+00   -1.643e-23  -2.310e-25  1.662e-23   -1.912e-25  8.710e-27   -4.454e-28  -8.474e-26  2.310e-25   -1.173e-27  
8.65964e+02  -4.351e-24  1.997e-24   -1.456e-26  -3.676e-24  0.000e+00   0.000e+00   0.000e+00   1.590e-23   8.247e-26   -3.592e-24  1.873e-22   -1.596e-117 1.034e-24   3.084e-23   2.862e-23   8.553e-25   0.000e+00   -1.590e-23  -2.133e-25  1.608e-23   -1.737e-25  7.939e-27   -5.156e-28  -8.247e-26  2.133e-25   3.659e-27   
9.30572e+02  -4.576e-24  2.075e-24   -1.933e-26  -3.852e-24  0.000e+00   0.000e+00   0.000e+00   1.547e-23   8.069e-26   -3.751e-24  1.755e-22   -1.675e-117 1.034e-24   3.084e-23   2.967e-23   8.882e-25   0.000e+00   -1.547e-23  -1.971e-25  1.564e-23   -1.576e-25  7.210e-27   -5.975e-28  -8.069e-26  1.971e-25   8.164e-27   
1.00000e+03  -4.806e-24  2.156e-24   -2.573e-26  -4.035e-24  0.000e+00   0.000e+00   0.000e+00   1.514e-23   7.939e-26   -3.915e-24  1.656e-22   -1.757e-117 1.034e-24   3.084e-23   3.075e-23   9.218e-25   0.000e+00   -1.514e-23  -1.821e-25  1.530e-23   -1.428e-25  6.523e-27   -6.925e-28  -7.939e-26  1.821e-25   1.236e-26   
1.07461e+03  -5.042e-24  2.238e-24   -3.433e-26  -4.228e-24  0.000e+00   0.000e+00   0.000e+00   1.489e-23   7.852e-26   -4.085e-24  1.576e-22   -1.843e-117 1.034e-24   3.084e-23   3.184e-23   9.562e-25   0.000e+00   -1.489e-23  -1.683e-25  1.504e-23   -1.292e-25  5.880e-27   -8.024e-28  -7.852e-26  1.683e-25   1.630e-26   
1.15478e+03  -5.282e-24  2.322e-24   -4.588e-26  -4.431e-24  0.000e+00   0.000e+00   0.000e+00   1.471e-23   7.804e-26   -4.261e-24  1.513e-22   -1.932e-117 1.034e-24   3.084e-23   3.297e-23   9.913e-25   0.000e+00   -1.471e-23  -1.555e-25  1.485e-23   -1.166e-25  5.283e-27   -9.287e-28  -7.804e-26  1.555e-25   2.004e-26   
1.24094e+03  -5.527e-24  2.407e-24   -6.136e-26  -4.650e-24  0.000e+00   0.000e+00   0.000e+00   1.459e-23   7.789e-26   -4.445e-24  1.467e-22   -2.027e-117 1.034e-24   3.084e-23   3.411e-23   1.027e-24   0.000e+00   -1.459e-23  -1.436e-25  1.472e-23   -1.050e-25  4.729e-27   -1.073e-27  -7.789e-26  1.436e-25   2.366e-26   
1.33352e+03  -5.775e-24  2.494e-24   -8.206e-26  -4.886e-24  0.000e+00   0.000e+00   0.000e+00   1.453e-23   7.803e-26   -4.640e-24  1.436e-22   -2.128e-117 1.034e-24   3.084e-23   3.528e-23   1.064e-24   0.000e+00   -1.453e-23  -1.323e-25  1.465e-23   -9.424e-26  4.218e-27   -1.237e-27  -7.803e-26  1.323e-25   2.723e-26   
1.43301e+03  -6.025e-24  2.583e-24   -1.096e-25  -5.145e-24  0.000e+00   0.000e+00   0.000e+00   1.450e-23   7.841e-26   -4.847e-24  1.418e-22   -2.236e-117 1.034e-24   3.084e-23   3.648e-23   1.101e-24   0.000e+00   -1.450e-23  -1.218e-25  1.461e-23   -8.430e-26  3.750e-27   -1.420e-27  -7.841e-26  1.218e-25   3.081e-26   
1.53993e+03  -6.273e-24  2.673e-24   -1.460e-25  -5.431e-24  0.000e+00   0.000e+00   0.000e+00   1.451e-23   7.900e-26   -5.070e-24  1.411e-22   -2.353e-117 1.034e-24   3.084e-23   3.769e-23   1.139e-24   0.000e+00   -1.451e-23  -1.119e-25  1.461e-23   -7.522e-26  3.324e-27   -1.625e-27  -7.900e-26  1.119e-25   3.444e-26   
1.65482e+03  -6.522e-24  2.764e-24   -1.937e-25  -5.748e-24  0.000e+00   0.000e+00   0.000e+00   1.453e-23   7.975e-26   -5.310e-24  1.415e-22   -2.480e-117 1.034e-24   3.084e-23   3.891e-23   1.177e-24   0.000e+00   -1.453e-23  -1.027e-25  1.463e-23   -6.692e-26  2.940e-27   -1.849e-27  -7.975e-26  1.027e-25   3.811e-26   
1.77828e+03  -6.773e-24  2.856e-24   -2.553e-25  -6.104e-24  0.000e+00   0.000e+00   0.000e+00   1.457e-23   8.062e-26   -5.571e-24  1.426e-22   -2.618e-117 1.033e-24   3.084e-23   4.014e-23   1.215e-24   0.000e+00   -1.457e-23  -9.411e-26  1.466e-23   -5.944e-26  2.598e-27   -2.092e-27  -8.062e-26  9.411e-26   4.182e-26   
1.91095e+03  -7.031e-24  2.945e-24   -3.336e-25  -6.505e-24  0.000e+00   0.000e+00   0.000e+00   1.462e-23   8.157e-26   -5.854e-24  1.443e-22   -2.770e-117 1.033e-24   3.084e-23   4.134e-23   1.253e-24   0.000e+00   -1.462e-23  -8.635e-26  1.471e-23   -5.285e-26  2.298e-27   -2.354e-27  -8.157e-26  8.635e-26   4.551e-26   
2.05353e+03  -7.305e-24  3.032e-24   -4.308e-25  -6.955e-24  0.000e+00   0.000e+00   0.000e+00   1.467e-23   8.259e-26   -6.164e-24  1.464e-22   -2.936e-117 1.033e-24   3.084e-23   4.251e-23   1.290e-24   0.000e+00   -1.467e-23  -7.951e-26  1.475e-23   -4.721e-26  2.041e-27   -2.634e-27  -8.259e-26  7.951e-26   4.911e-26   
2.20673e+03  -7.604e-24  3.114e-24   -5.487e-25  -7.467e-24  0.000e+00   0.000e+00   0.000e+00   1.471e-23   8.361e-26   -6.503e-24  1.487e-22   -3.118e-117 1.033e-24   3.084e-23   4.360e-23   1.324e-24   0.000e+00   -1.471e-23  -7.363e-26  1.479e-23   -4.253e-26  1.825e-27   -2.932e-27  -8.361e-26  7.363e-26   5.255e-26   
2.37137e+03  -7.944e-24  3.188e-24   -6.883e-25  -8.047e-24  0.000e+00   0.000e+00   0.000e+00   1.475e-23   8.461e-26   -6.874e-24  1.509e-22   -3.319e-117 1.033e-24   3.084e-23   4.459e-23   1.355e-24   0.000e+00   -1.475e-23  -6.871e-26  1.482e-23   -3.880e-26  1.648e-27   -3.250e-27  -8.461e-26  6.871e-26   5.579e-26   
2.54830e+03  -8.336e-24  3.255e-24   -8.498e-25  -8.706e-24  0.000e+00   0.000e+00   0.000e+00   1.477e-23   8.555e-26   -7.279e-24  1.529e-22   -3.541e-117 1.033e-24   3.084e-23   4.548e-23   1.383e-24   0.000e+00   -1.477e-23  -6.472e-26  1.484e-23   -3.600e-26  1.505e-27   -3.589e-27  -8.555e-26  6.472e-26   5.881e-26   
2.73842e+03  -8.795e-24  3.313e-24   -1.034e-24  -9.454e-24  0.000e+00   0.000e+00   0.000e+00   1.479e-23   8.642e-26   -7.720e-24  1.547e-22   -3.784e-117 1.032e-24   3.084e-23   4.625e-23   1.407e-24   0.000e+00   -1.479e-23  -6.140e-26  1.485e-23   -3.390e-26  1.390e-27   -3.950e-27  -8.642e-26  6.140e-26   6.168e-26   
2.94273e+03  -9.331e-24  3.364e-24   -1.241e-24  -1.030e-23  0.000e+00   0.000e+00   0.000e+00   1.479e-23   8.723e-26   -8.200e-24  1.561e-22   -4.053e-117 1.032e-24   3.084e-23   4.693e-23   1.428e-24   0.000e+00   -1.479e-23  -5.851e-26  1.485e-23   -3.233e-26  1.295e-27   -4.332e-27  -8.723e-26  5.851e-26   6.447e-26   
3.16228e+03  -9.950e-24  3.378e-24   -1.475e-24  -1.127e-23  0.000e+00   0.000e+00   0.000e+00   1.478e-23   8.798e-26   -8.720e-24  1.573e-22   -4.347e-117 1.032e-24   3.084e-23   4.708e-23   1.434e-24   0.000e+00   -1.478e-23  -5.581e-26  1.484e-23   -3.111e-26  1.205e-27   -4.736e-27  -8.798e-26  5.581e-26   6.729e-26   
3.39821e+03  -1.064e-23  3.378e-24   -1.716e-24  -1.236e-23  0.000e+00   0.000e+00   0.000e+00   1.477e-23   8.866e-26   -9.283e-24  1.583e-22   -4.671e-117 1.032e-24   3.084e-23   4.708e-23   1.433e-24   0.000e+00   -1.477e-23  -5.298e-26  1.482e-23   -3.002e-26  1.122e-27   -5.187e-27  -8.866e-26  5.298e-26   7.030e-26   
3.65174e+03  -1.142e-23  3.378e-24   -1.985e-24  -1.361e-23  0.000e+00   0.000e+00   0.000e+00   1.474e-23   8.928e-26   -9.890e-24  1.591e-22   -5.026e-117 1.032e-24   3.084e-23   4.707e-23   1.433e-24   0.000e+00   -1.474e-23  -4.972e-26  1.480e-23   -2.897e-26  1.045e-27   -5.674e-27  -8.928e-26  4.972e-26   7.367e-26   
3.92419e+03  -1.228e-23  3.378e-24   -2.301e-24  -1.502e-23  0.000e+00   0.000e+00   0.000e+00   1.472e-23   8.982e-26   -1.054e-23  1.599e-22   -5.415e-117 1.032e-24   3.084e-23   4.706e-23   1.432e-24   0.000e+00   -1.472e-23  -4.561e-26  1.477e-23   -2.770e-26  9.693e-28   -6.197e-27  -8.982e-26  4.561e-26   7.760e-26   
4.21697e+03  -1.321e-23  3.378e-24   -2.685e-24  -1.661e-23  0.000e+00   0.000e+00   0.000e+00   1.470e-23   9.024e-26   -1.124e-23  1.608e-22   -5.841e-117 1.031e-24   3.084e-23   4.706e-23   1.431e-24   0.000e+00   -1.470e-23  -4.021e-26  1.474e-23   -2.604e-26  8.906e-28   -6.758e-27  -9.024e-26  4.021e-26   8.233e-26   
4.53158e+03  -1.420e-23  3.378e-24   -3.168e-24  -1.841e-23  0.000e+00   0.000e+00   0.000e+00   1.467e-23   9.051e-26   -1.200e-23  1.618e-22   -6.307e-117 1.031e-24   3.084e-23   4.705e-23   1.430e-24   0.000e+00   -1.467e-23  -3.307e-26  1.470e-23   -2.387e-26  8.065e-28   -7.361e-27  -9.051e-26  3.307e-26   8.814e-26   
4.86968e+03  -1.524e-23  3.378e-24   -3.792e-24  -2.044e-23  0.000e+00   0.000e+00   0.000e+00   1.464e-23   9.049e-26   -1.280e-23  1.631e-22   -6.816e-117 1.031e-24   3.084e-23   4.704e-23   1.429e-24   0.000e+00   -1.464e-23  -2.372e-26  1.466e-23   -2.113e-26  7.161e-28   -8.008e-27  -9.049e-26  2.372e-26   9.536e-26   
5.23299e+03  -1.635e-23  3.379e-24   -4.621e-24  -2.275e-23  0.000e+00   0.000e+00   0.000e+00   1.461e-23   9.001e-26   -1.366e-23  1.649e-22   -7.371e-117 1.030e-24   3.084e-23   4.704e-23   1.428e-24   0.000e+00   -1.461e-23  -1.192e-26  1.462e-23   -1.797e-26  6.207e-28   -8.707e-27  -9.001e-26  1.192e-26   1.042e-25   
5.62341e+03  -1.754e-23  3.379e-24   -5.741e-24  -2.537e-23  0.000e+00   0.000e+00   0.000e+00   1.458e-23   8.886e-26   -1.458e-23  1.669e-22   -7.974e-117 1.029e-24   3.084e-23   4.703e-23   1.426e-24   0.000e+00   -1.458e-23  2.352e-27   1.458e-23   -1.454e-26  5.244e-28   -9.476e-27  -8.886e-26  -2.352e-27  1.147e-25   
6.04296e+03  -1.889e-23  3.380e-24   -7.248e-24  -2.834e-23  0.000e+00   0.000e+00   0.000e+00   1.453e-23   8.696e-26   -1.556e-23  1.696e-22   -8.627e-117 1.029e-24   3.084e-23   4.702e-23   1.425e-24   0.000e+00   -1.453e-23  1.807e-26   1.451e-23   -1.123e-26  4.341e-28   -1.036e-26  -8.696e-26  -1.807e-26  1.262e-25   
6.49382e+03  -2.049e-23  3.381e-24   -9.239e-24  -3.171e-23  0.000e+00   0.000e+00   0.000e+00   1.445e-23   8.462e-26   -1.660e-23  1.724e-22   -9.328e-117 1.028e-24   3.084e-23   4.701e-23   1.423e-24   0.000e+00   -1.445e-23  3.308e-26   1.442e-23   -8.384e-27  3.541e-28   -1.141e-26  -8.462e-26  -3.308e-26  1.372e-25   
6.97831e+03  -2.247e-23  3.381e-24   -1.178e-23  -3.547e-23  0.000e+00   0.000e+00   0.000e+00   1.434e-23   8.233e-26   -1.768e-23  1.744e-22   -1.008e-116 1.026e-24   3.084e-23   4.700e-23   1.421e-24   0.000e+00   -1.434e-23  4.437e-26   1.429e-23   -6.163e-27  2.859e-28   -1.272e-26  -8.233e-26  -4.437e-26  1.454e-25   
7.49894e+03  -2.484e-23  3.381e-24   -1.484e-23  -3.957e-23  0.000e+00   0.000e+00   0.000e+00   1.418e-23   8.025e-26   -1.879e-23  1.742e-22   -1.086e-116 1.025e-24   3.084e-23   4.699e-23   1.420e-24   0.000e+00   -1.418e-23  4.907e-26   1.413e-23   -4.525e-27  2.295e-28   -1.430e-26  -8.025e-26  -4.907e-26  1.481e-25   
8.05842e+03  -2.752e-23  3.381e-24   -1.815e-23  -4.384e-23  0.000e+00   0.000e+00   0.000e+00   1.397e-23   7.819e-26   -1.987e-23  1.693e-22   -1.165e-116 1.025e-24   3.084e-23   4.698e-23   1.418e-24   0.000e+00   -1.397e-23  4.516e-26   1.393e-23   -3.389e-27  1.861e-28   -1.612e-26  -7.819e-26  -4.516e-26  1.429e-25   
8.65964e+03  -3.015e-23  3.380e-24   -2.117e-23  -4.792e-23  0.000e+00   0.000e+00   0.000e+00   1.375e-23   7.638e-26   -2.085e-23  1.576e-22   -1.242e-116 1.025e-24   3.084e-23   4.698e-23   1.418e-24   0.000e+00   -1.375e-23  3.167e-26   1.372e-23   -2.692e-27  1.605e-28   -1.804e-26  -7.638e-26  -3.167e-26  1.289e-25   
