! p1 - total abundance of grain mantle molecules, [molecules/H]
! p2 - abundance of hydrocarbon molecules in ice mantles, CnHm, n >=2,  [molecules/H]
! p3 - parameter of H2 formation on grains (reaction *H+*H), rate = a*n_H_tot*n_H, a [cm3 s-1]
! p4 - electron concentration, [cm-3]
! p5 - ion concentration (without PAHs and small grains), [cm-3]
! p6 - total electric charge of grains, [cm-3]
!1             2             3             4             5             6             7             8             9             10            
!time(yrs)     T_n           T_i           T_e           p1            p2            p3            p4            p5            p6            
1.1547820e+05  8.29763e+01   8.61440e+01   8.56192e+01   3.68672e-04   1.93383e-05   2.84363e-17   6.13082e-02   6.18293e-02   -5.78962e-07  
1.2409378e+05  8.42388e+01   8.72924e+01   8.67990e+01   3.73083e-04   2.07629e-05   2.83357e-17   6.47568e-02   6.52439e-02   -5.98839e-07  
1.3335214e+05  8.54242e+01   8.83558e+01   8.78962e+01   3.77045e-04   2.21362e-05   2.82389e-17   6.88591e-02   6.93108e-02   -6.20005e-07  
1.4330126e+05  8.64807e+01   8.92796e+01   8.88570e+01   3.80597e-04   2.34198e-05   2.81504e-17   7.38014e-02   7.42166e-02   -6.42373e-07  
1.5399265e+05  8.73603e+01   9.00130e+01   8.96313e+01   3.83793e-04   2.45730e-05   2.80740e-17   7.98630e-02   8.02408e-02   -6.65892e-07  
1.6548171e+05  8.80176e+01   9.05055e+01   9.01695e+01   3.86705e-04   2.55541e-05   2.80135e-17   8.75099e-02   8.78489e-02   -6.90628e-07  
1.7782794e+05  8.84230e+01   9.07192e+01   9.04346e+01   3.89428e-04   2.63201e-05   2.79712e-17   9.76798e-02   9.79774e-02   -7.17130e-07  
1.9109530e+05  8.85384e+01   9.05926e+01   9.03684e+01   3.92106e-04   2.68208e-05   2.79494e-17   1.13003e-01   1.13252e-01   -7.47566e-07  
2.0535250e+05  8.81332e+01   8.97646e+01   8.96287e+01   3.95060e-04   2.69602e-05   2.79629e-17   1.49909e-01   1.50079e-01   -7.94648e-07  
2.2067341e+05  8.58201e+01   8.65776e+01   8.65522e+01   3.99249e-04   2.63533e-05   2.81347e-17   3.51863e-01   3.51872e-01   -8.69396e-07  
2.3713737e+05  8.64800e+01   8.72304e+01   8.72054e+01   4.02439e-04   2.54305e-05   2.80668e-17   3.55395e-01   3.55402e-01   -8.72661e-07  
2.5482967e+05  8.68534e+01   8.75955e+01   8.75707e+01   4.04713e-04   2.44613e-05   2.80213e-17   3.59501e-01   3.59509e-01   -8.75472e-07  
2.7384196e+05  8.70058e+01   8.77409e+01   8.77162e+01   4.06535e-04   2.34631e-05   2.79947e-17   3.62994e-01   3.63002e-01   -8.77331e-07  
2.9427272e+05  8.70501e+01   8.77798e+01   8.77552e+01   4.08119e-04   2.24457e-05   2.79779e-17   3.65748e-01   3.65756e-01   -8.78597e-07  
3.1622777e+05  8.70490e+01   8.77744e+01   8.77499e+01   4.09564e-04   2.14155e-05   2.79658e-17   3.67931e-01   3.67940e-01   -8.79551e-07  
3.3982083e+05  8.70319e+01   8.77540e+01   8.77294e+01   4.10922e-04   2.03776e-05   2.79557e-17   3.69687e-01   3.69696e-01   -8.80349e-07  
3.6517413e+05  8.70116e+01   8.77310e+01   8.77063e+01   4.12224e-04   1.93367e-05   2.79463e-17   3.71086e-01   3.71096e-01   -8.81062e-07  
3.9241898e+05  8.69929e+01   8.77102e+01   8.76855e+01   4.13486e-04   1.82981e-05   2.79371e-17   3.72150e-01   3.72160e-01   -8.81720e-07  
4.2169650e+05  8.69776e+01   8.76934e+01   8.76686e+01   4.14723e-04   1.72672e-05   2.79278e-17   3.72867e-01   3.72879e-01   -8.82329e-07  
4.5315836e+05  8.69663e+01   8.76815e+01   8.76564e+01   4.15941e-04   1.62503e-05   2.79183e-17   3.73210e-01   3.73222e-01   -8.82889e-07  
4.8696753e+05  8.69599e+01   8.76751e+01   8.76498e+01   4.17145e-04   1.52538e-05   2.79085e-17   3.73131e-01   3.73145e-01   -8.83395e-07  
5.2329911e+05  8.69610e+01   8.76772e+01   8.76516e+01   4.18338e-04   1.42846e-05   2.78980e-17   3.72563e-01   3.72578e-01   -8.83850e-07  
5.6234133e+05  8.69682e+01   8.76864e+01   8.76605e+01   4.19519e-04   1.33502e-05   2.78871e-17   3.71420e-01   3.71437e-01   -8.84228e-07  
6.0429639e+05  8.69823e+01   8.77039e+01   8.76775e+01   4.20686e-04   1.24582e-05   2.78756e-17   3.69570e-01   3.69588e-01   -8.84505e-07  
6.4938163e+05  8.70054e+01   8.77322e+01   8.77052e+01   4.21834e-04   1.16170e-05   2.78635e-17   3.66794e-01   3.66814e-01   -8.84649e-07  
6.9783058e+05  8.70411e+01   8.77756e+01   8.77479e+01   4.22957e-04   1.08359e-05   2.78504e-17   3.62681e-01   3.62704e-01   -8.84595e-07  
7.4989421e+05  8.70984e+01   8.78456e+01   8.78167e+01   4.24043e-04   1.01274e-05   2.78358e-17   3.56219e-01   3.56245e-01   -8.84183e-07  
8.0584219e+05  8.72200e+01   8.79954e+01   8.79640e+01   4.25063e-04   9.51641e-06   2.78162e-17   3.42594e-01   3.42628e-01   -8.82640e-07  
8.6596432e+05  9.28759e+01   9.55708e+01   9.51248e+01   4.14002e-04   1.27751e-05   2.74585e-17   7.83989e-02   7.88108e-02   -6.80812e-07  
9.3057204e+05  9.14138e+01   9.39187e+01   9.35547e+01   4.01617e-04   2.14029e-05   2.76612e-17   8.70909e-02   8.74453e-02   -7.01946e-07  
1.0000000e+06  8.96898e+01   9.15758e+01   9.13868e+01   4.01488e-04   2.53393e-05   2.78034e-17   1.26175e-01   1.26397e-01   -7.72557e-07  
1.0746078e+06  8.69769e+01   8.77083e+01   8.76839e+01   4.09659e-04   2.25531e-05   2.79721e-17   3.64891e-01   3.64899e-01   -8.78065e-07  
1.1547820e+06  8.70024e+01   8.77228e+01   8.76982e+01   4.13857e-04   1.90553e-05   2.79317e-17   3.70521e-01   3.70532e-01   -8.81091e-07  
1.2409378e+06  8.69703e+01   8.76882e+01   8.76631e+01   4.17204e-04   1.60848e-05   2.79049e-17   3.71701e-01   3.71715e-01   -8.82769e-07  
1.3335214e+06  8.69808e+01   8.77027e+01   8.76767e+01   4.20127e-04   1.36118e-05   2.78785e-17   3.69462e-01   3.69479e-01   -8.83834e-07  
1.4330126e+06  8.70352e+01   8.77692e+01   8.77418e+01   4.22702e-04   1.16120e-05   2.78513e-17   3.62982e-01   3.63004e-01   -8.84166e-07  
1.5399265e+06  8.71876e+01   8.79560e+01   8.79255e+01   4.24916e-04   1.00874e-05   2.78187e-17   3.45876e-01   3.45908e-01   -8.82757e-07  
1.6548171e+06  9.19032e+01   9.45206e+01   9.41161e+01   4.03835e-04   1.94209e-05   2.76026e-17   8.18203e-02   8.22050e-02   -6.88210e-07  
1.7782794e+06  8.64157e+01   8.71594e+01   8.71348e+01   4.05929e-04   2.48736e-05   2.80426e-17   3.58717e-01   3.58726e-01   -8.73755e-07  
1.9109530e+06  8.69980e+01   8.77182e+01   8.76936e+01   4.14526e-04   1.87756e-05   2.79251e-17   3.70564e-01   3.70575e-01   -8.81275e-07  
2.0535250e+06  8.69772e+01   8.76982e+01   8.76724e+01   4.19580e-04   1.43170e-05   2.78828e-17   3.69953e-01   3.69969e-01   -8.83533e-07  
2.2067341e+06  8.70689e+01   8.78104e+01   8.77824e+01   4.23526e-04   1.12146e-05   2.78406e-17   3.59109e-01   3.59133e-01   -8.83930e-07  
2.3713737e+06  9.24135e+01   9.51082e+01   9.46713e+01   4.07712e-04   1.66135e-05   2.75337e-17   7.84125e-02   7.88208e-02   -6.79067e-07  
2.5482967e+06  8.69268e+01   8.76615e+01   8.76370e+01   4.09225e-04   2.32916e-05   2.79790e-17   3.63223e-01   3.63232e-01   -8.77248e-07  
2.7384196e+06  8.69718e+01   8.76908e+01   8.76656e+01   4.17943e-04   1.58220e-05   2.78978e-17   3.71090e-01   3.71104e-01   -8.82896e-07  
2.9427272e+06  8.70686e+01   8.78101e+01   8.77820e+01   4.23533e-04   1.12793e-05   2.78409e-17   3.59128e-01   3.59152e-01   -8.83923e-07  
3.1622777e+06  9.11227e+01   9.35461e+01   9.32120e+01   4.01256e-04   2.28970e-05   2.76863e-17   9.12157e-02   9.15488e-02   -7.11780e-07  
3.3982083e+06  8.69926e+01   8.77124e+01   8.76877e+01   4.15130e-04   1.83826e-05   2.79204e-17   3.70761e-01   3.70773e-01   -8.81545e-07  
3.6517413e+06  8.70428e+01   8.77787e+01   8.77512e+01   4.22933e-04   1.17488e-05   2.78482e-17   3.62045e-01   3.62068e-01   -8.84029e-07  
3.9241898e+06  9.05174e+01   9.27404e+01   9.24675e+01   4.00846e-04   2.46251e-05   2.77399e-17   1.02416e-01   1.02704e-01   -7.35216e-07  
4.2169650e+06  8.69721e+01   8.76913e+01   8.76660e+01   4.18174e-04   1.56687e-05   2.78958e-17   3.70962e-01   3.70977e-01   -8.82977e-07  
4.5315836e+06  8.87904e+01   9.04410e+01   9.02960e+01   4.25393e-04   9.95544e-06   2.77016e-17   1.48944e-01   1.49202e-01   -7.98811e-07  
4.8696753e+06  8.69926e+01   8.77125e+01   8.76878e+01   4.15119e-04   1.84135e-05   2.79202e-17   3.70739e-01   3.70750e-01   -8.81521e-07  
5.2329911e+06  8.72230e+01   8.80000e+01   8.79688e+01   4.25173e-04   1.01848e-05   2.78127e-17   3.41883e-01   3.41917e-01   -8.82152e-07  
5.6234133e+06  8.69850e+01   8.77043e+01   8.76795e+01   4.15825e-04   1.77759e-05   2.79144e-17   3.71053e-01   3.71065e-01   -8.81879e-07  
6.0429639e+06  9.26128e+01   9.53204e+01   9.48769e+01   4.09994e-04   1.53487e-05   2.75012e-17   7.78638e-02   7.82766e-02   -6.77909e-07  
6.4938163e+06  8.69842e+01   8.77070e+01   8.76810e+01   4.20303e-04   1.38540e-05   2.78751e-17   3.68952e-01   3.68969e-01   -8.83677e-07  
6.9783058e+06  8.69913e+01   8.77227e+01   8.76983e+01   4.10192e-04   2.26672e-05   2.79645e-17   3.64894e-01   3.64903e-01   -8.78161e-07  
7.4989421e+06  9.29071e+01   9.55909e+01   9.51525e+01   4.15250e-04   1.29129e-05   2.74459e-17   7.89328e-02   7.93399e-02   -6.82629e-07  
8.0584219e+06  8.70347e+01   8.77688e+01   8.77415e+01   4.22719e-04   1.19278e-05   2.78504e-17   3.62931e-01   3.62953e-01   -8.84030e-07  
8.6596432e+06  8.69742e+01   8.76943e+01   8.76688e+01   4.19032e-04   1.49323e-05   2.78876e-17   3.70415e-01   3.70430e-01   -8.83287e-07  
9.3057204e+06  8.69844e+01   8.77036e+01   8.76787e+01   4.15903e-04   1.77080e-05   2.79140e-17   3.71076e-01   3.71088e-01   -8.81923e-07  
1.0000000e+07  8.70041e+01   8.77252e+01   8.77006e+01   4.14191e-04   1.92604e-05   2.79276e-17   3.70110e-01   3.70121e-01   -8.81012e-07  
1.0746078e+07  8.69986e+01   8.77191e+01   8.76945e+01   4.14620e-04   1.88715e-05   2.79243e-17   3.70427e-01   3.70438e-01   -8.81254e-07  
1.1547820e+07  8.69749e+01   8.76937e+01   8.76686e+01   4.17159e-04   1.65784e-05   2.79041e-17   3.71232e-01   3.71245e-01   -8.82527e-07  
1.2409378e+07  8.69948e+01   8.77201e+01   8.76937e+01   4.21058e-04   1.32351e-05   2.78688e-17   3.67613e-01   3.67631e-01   -8.83889e-07  
1.3335214e+07  8.72472e+01   8.80299e+01   8.79983e+01   4.25269e-04   1.01270e-05   2.78097e-17   3.39243e-01   3.39278e-01   -8.81788e-07  
1.4330126e+07  8.69539e+01   8.76875e+01   8.76630e+01   4.09588e-04   2.31093e-05   2.79728e-17   3.63790e-01   3.63798e-01   -8.77558e-07  
1.5399265e+07  8.70202e+01   8.77511e+01   8.77242e+01   4.22239e-04   1.22975e-05   2.78566e-17   3.64595e-01   3.64616e-01   -8.84051e-07  
1.6548171e+07  8.69944e+01   8.77255e+01   8.77011e+01   4.10258e-04   2.26187e-05   2.79648e-17   3.65002e-01   3.65011e-01   -8.78255e-07  
1.7782794e+07  9.02325e+01   9.25331e+01   9.22422e+01   4.24732e-04   1.00985e-05   2.76192e-17   9.86089e-02   9.89674e-02   -7.26022e-07  
1.9109530e+07  8.70431e+01   8.77791e+01   8.77516e+01   4.22959e-04   1.17474e-05   2.78481e-17   3.61964e-01   3.61986e-01   -8.84025e-07  
2.0535250e+07  8.70100e+01   8.77387e+01   8.77120e+01   4.21833e-04   1.26156e-05   2.78617e-17   3.65780e-01   3.65799e-01   -8.84039e-07  
2.2067341e+07  8.70556e+01   8.77944e+01   8.77666e+01   4.23274e-04   1.15131e-05   2.78448e-17   3.60536e-01   3.60560e-01   -8.83996e-07  
2.3713737e+07  9.24910e+01   9.51924e+01   9.47526e+01   4.08564e-04   1.61701e-05   2.75199e-17   7.81290e-02   7.85393e-02   -6.78349e-07  
2.5482967e+07  8.69909e+01   8.77106e+01   8.76859e+01   4.15272e-04   1.82795e-05   2.79180e-17   3.70823e-01   3.70835e-01   -8.81570e-07  
2.7384196e+07  9.27103e+01   9.54185e+01   9.49736e+01   4.11341e-04   1.46470e-05   2.74831e-17   7.78492e-02   7.82624e-02   -6.78177e-07  
