! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
9.30572e+03  -2.701e-23  6.988e-23   -7.705e-23  -5.583e-23  0.000e+00   0.000e+00   0.000e+00   1.507e-22   7.851e-25   -1.410e-21  1.047e-21   -1.559e-114 1.032e-23   3.083e-22   8.877e-22   1.832e-22   0.000e+00   -1.507e-22  -3.058e-25  1.510e-22   -5.431e-27  1.409e-26   -2.120e-26  -7.851e-25  3.058e-25   4.989e-25   
1.00000e+04  -2.644e-23  7.010e-23   -7.537e-23  -5.553e-23  0.000e+00   0.000e+00   0.000e+00   1.512e-22   7.815e-25   -1.412e-21  1.036e-21   -1.549e-114 1.032e-23   3.083e-22   8.911e-22   1.846e-22   0.000e+00   -1.512e-22  -3.282e-25  1.515e-22   -5.400e-27  1.427e-26   -2.037e-26  -7.815e-25  3.282e-25   4.718e-25   
1.07461e+04  -2.581e-23  7.030e-23   -7.357e-23  -5.515e-23  0.000e+00   0.000e+00   0.000e+00   1.516e-22   7.796e-25   -1.412e-21  1.026e-21   -1.540e-114 1.032e-23   3.083e-22   8.942e-22   1.859e-22   0.000e+00   -1.516e-22  -3.469e-25  1.519e-22   -5.386e-27  1.444e-26   -1.957e-26  -7.796e-25  3.469e-25   4.505e-25   
1.15478e+04  -2.514e-23  7.048e-23   -7.165e-23  -5.468e-23  0.000e+00   0.000e+00   0.000e+00   1.518e-22   7.793e-25   -1.412e-21  1.016e-21   -1.530e-114 1.032e-23   3.083e-22   8.969e-22   1.871e-22   0.000e+00   -1.518e-22  -3.624e-25  1.522e-22   -5.393e-27  1.463e-26   -1.881e-26  -7.793e-25  3.624e-25   4.338e-25   
1.24094e+04  -2.442e-23  7.063e-23   -6.962e-23  -5.414e-23  0.000e+00   0.000e+00   0.000e+00   1.520e-22   7.802e-25   -1.411e-21  1.006e-21   -1.519e-114 1.032e-23   3.083e-22   8.993e-22   1.881e-22   0.000e+00   -1.520e-22  -3.753e-25  1.524e-22   -5.424e-27  1.482e-26   -1.806e-26  -7.802e-25  3.753e-25   4.211e-25   
1.33352e+04  -2.368e-23  7.075e-23   -6.750e-23  -5.352e-23  0.000e+00   0.000e+00   0.000e+00   1.520e-22   7.822e-25   -1.409e-21  9.976e-22   -1.508e-114 1.032e-23   3.083e-22   9.012e-22   1.889e-22   0.000e+00   -1.520e-22  -3.862e-25  1.524e-22   -5.484e-27  1.504e-26   -1.735e-26  -7.822e-25  3.862e-25   4.115e-25   
1.43301e+04  -2.294e-23  7.085e-23   -6.533e-23  -5.283e-23  0.000e+00   0.000e+00   0.000e+00   1.520e-22   7.851e-25   -1.407e-21  9.893e-22   -1.496e-114 1.032e-23   3.083e-22   9.028e-22   1.895e-22   0.000e+00   -1.520e-22  -3.957e-25  1.524e-22   -5.579e-27  1.528e-26   -1.667e-26  -7.851e-25  3.957e-25   4.044e-25   
1.53993e+04  -2.222e-23  7.093e-23   -6.312e-23  -5.208e-23  0.000e+00   0.000e+00   0.000e+00   1.518e-22   7.888e-25   -1.404e-21  9.817e-22   -1.484e-114 1.032e-23   3.083e-22   9.040e-22   1.900e-22   0.000e+00   -1.518e-22  -4.041e-25  1.522e-22   -5.716e-27  1.555e-26   -1.603e-26  -7.888e-25  4.041e-25   3.991e-25   
1.65482e+04  -2.156e-23  7.099e-23   -6.091e-23  -5.127e-23  0.000e+00   0.000e+00   0.000e+00   1.515e-22   7.930e-25   -1.401e-21  9.746e-22   -1.473e-114 1.032e-23   3.083e-22   9.050e-22   1.905e-22   0.000e+00   -1.515e-22  -4.118e-25  1.520e-22   -5.904e-27  1.587e-26   -1.543e-26  -7.930e-25  4.118e-25   3.952e-25   
1.77828e+04  -2.098e-23  7.105e-23   -5.870e-23  -5.041e-23  0.000e+00   0.000e+00   0.000e+00   1.512e-22   7.979e-25   -1.398e-21  9.678e-22   -1.463e-114 1.032e-23   3.083e-22   9.059e-22   1.908e-22   0.000e+00   -1.512e-22  -4.192e-25  1.516e-22   -6.149e-27  1.625e-26   -1.489e-26  -7.979e-25  4.192e-25   3.923e-25   
1.91095e+04  -2.050e-23  7.111e-23   -5.651e-23  -4.951e-23  0.000e+00   0.000e+00   0.000e+00   1.507e-22   8.031e-25   -1.394e-21  9.612e-22   -1.455e-114 1.032e-23   3.083e-22   9.069e-22   1.913e-22   0.000e+00   -1.507e-22  -4.264e-25  1.512e-22   -6.457e-27  1.669e-26   -1.440e-26  -8.031e-25  4.264e-25   3.902e-25   
2.05353e+04  -2.015e-23  7.119e-23   -5.433e-23  -4.856e-23  0.000e+00   0.000e+00   0.000e+00   1.503e-22   8.088e-25   -1.390e-21  9.544e-22   -1.450e-114 1.032e-23   3.083e-22   9.081e-22   1.918e-22   0.000e+00   -1.503e-22  -4.336e-25  1.507e-22   -6.832e-27  1.722e-26   -1.396e-26  -8.088e-25  4.336e-25   3.887e-25   
2.20673e+04  -1.991e-23  7.129e-23   -5.214e-23  -4.758e-23  0.000e+00   0.000e+00   0.000e+00   1.498e-22   8.148e-25   -1.386e-21  9.472e-22   -1.448e-114 1.032e-23   3.083e-22   9.097e-22   1.924e-22   0.000e+00   -1.498e-22  -4.408e-25  1.502e-22   -7.271e-27  1.784e-26   -1.355e-26  -8.148e-25  4.408e-25   3.875e-25   
2.37137e+04  -1.976e-23  7.141e-23   -4.992e-23  -4.656e-23  0.000e+00   0.000e+00   0.000e+00   1.493e-22   8.210e-25   -1.382e-21  9.393e-22   -1.449e-114 1.032e-23   3.083e-22   9.116e-22   1.932e-22   0.000e+00   -1.493e-22  -4.481e-25  1.498e-22   -7.766e-27  1.855e-26   -1.317e-26  -8.210e-25  4.481e-25   3.865e-25   
2.54830e+04  -1.966e-23  7.155e-23   -4.766e-23  -4.549e-23  0.000e+00   0.000e+00   0.000e+00   1.489e-22   8.274e-25   -1.377e-21  9.304e-22   -1.454e-114 1.032e-23   3.083e-22   9.139e-22   1.942e-22   0.000e+00   -1.489e-22  -4.554e-25  1.494e-22   -8.297e-27  1.934e-26   -1.280e-26  -8.274e-25  4.554e-25   3.857e-25   
2.73842e+04  -1.958e-23  7.172e-23   -4.534e-23  -4.437e-23  0.000e+00   0.000e+00   0.000e+00   1.486e-22   8.339e-25   -1.371e-21  9.202e-22   -1.460e-114 1.032e-23   3.083e-22   9.165e-22   1.953e-22   0.000e+00   -1.486e-22  -4.627e-25  1.491e-22   -8.830e-27  2.020e-26   -1.242e-26  -8.339e-25  4.627e-25   3.849e-25   
2.94273e+04  -1.943e-23  7.189e-23   -4.301e-23  -4.320e-23  0.000e+00   0.000e+00   0.000e+00   1.486e-22   8.403e-25   -1.365e-21  9.087e-22   -1.468e-114 1.032e-23   3.083e-22   9.193e-22   1.965e-22   0.000e+00   -1.486e-22  -4.700e-25  1.491e-22   -9.313e-27  2.109e-26   -1.204e-26  -8.403e-25  4.700e-25   3.842e-25   
3.16228e+04  -1.915e-23  7.208e-23   -4.073e-23  -4.197e-23  0.000e+00   0.000e+00   0.000e+00   1.487e-22   8.466e-25   -1.357e-21  8.958e-22   -1.478e-114 1.032e-23   3.083e-22   9.221e-22   1.977e-22   0.000e+00   -1.487e-22  -4.770e-25  1.492e-22   -9.666e-27  2.194e-26   -1.164e-26  -8.466e-25  4.770e-25   3.834e-25   
3.39821e+04  -1.867e-23  7.226e-23   -3.859e-23  -4.069e-23  0.000e+00   0.000e+00   0.000e+00   1.491e-22   8.524e-25   -1.349e-21  8.818e-22   -1.487e-114 1.032e-23   3.083e-22   9.250e-22   1.989e-22   0.000e+00   -1.491e-22  -4.835e-25  1.496e-22   -9.799e-27  2.269e-26   -1.123e-26  -8.524e-25  4.835e-25   3.824e-25   
3.65174e+04  -1.796e-23  7.243e-23   -3.667e-23  -3.935e-23  0.000e+00   0.000e+00   0.000e+00   1.497e-22   8.575e-25   -1.340e-21  8.670e-22   -1.495e-114 1.032e-23   3.083e-22   9.277e-22   2.000e-22   0.000e+00   -1.497e-22  -4.894e-25  1.502e-22   -9.645e-27  2.327e-26   -1.083e-26  -8.575e-25  4.894e-25   3.812e-25   
3.92419e+04  -1.703e-23  7.258e-23   -3.504e-23  -3.799e-23  0.000e+00   0.000e+00   0.000e+00   1.504e-22   8.617e-25   -1.329e-21  8.518e-22   -1.502e-114 1.032e-23   3.083e-22   9.301e-22   2.010e-22   0.000e+00   -1.504e-22  -4.943e-25  1.509e-22   -9.212e-27  2.364e-26   -1.044e-26  -8.617e-25  4.943e-25   3.799e-25   
4.21697e+04  -1.597e-23  7.270e-23   -3.364e-23  -3.662e-23  0.000e+00   0.000e+00   0.000e+00   1.512e-22   8.651e-25   -1.319e-21  8.369e-22   -1.507e-114 1.032e-23   3.083e-22   9.322e-22   2.019e-22   0.000e+00   -1.512e-22  -4.985e-25  1.517e-22   -8.602e-27  2.387e-26   -1.008e-26  -8.651e-25  4.985e-25   3.783e-25   
4.53158e+04  -1.492e-23  7.281e-23   -3.242e-23  -3.531e-23  0.000e+00   0.000e+00   0.000e+00   1.519e-22   8.681e-25   -1.307e-21  8.227e-22   -1.510e-114 1.032e-23   3.083e-22   9.339e-22   2.026e-22   0.000e+00   -1.519e-22  -5.022e-25  1.524e-22   -7.951e-27  2.402e-26   -9.747e-27  -8.681e-25  5.022e-25   3.768e-25   
4.86968e+04  -1.397e-23  7.290e-23   -3.129e-23  -3.409e-23  0.000e+00   0.000e+00   0.000e+00   1.526e-22   8.707e-25   -1.296e-21  8.098e-22   -1.512e-114 1.032e-23   3.083e-22   9.354e-22   2.032e-22   0.000e+00   -1.526e-22  -5.057e-25  1.531e-22   -7.365e-27  2.415e-26   -9.441e-27  -8.707e-25  5.057e-25   3.753e-25   
5.23299e+04  -1.318e-23  7.298e-23   -3.024e-23  -3.301e-23  0.000e+00   0.000e+00   0.000e+00   1.531e-22   8.732e-25   -1.286e-21  7.983e-22   -1.514e-114 1.032e-23   3.082e-22   9.367e-22   2.038e-22   0.000e+00   -1.531e-22  -5.089e-25  1.536e-22   -6.885e-27  2.429e-26   -9.160e-27  -8.732e-25  5.089e-25   3.740e-25   
5.62341e+04  -1.255e-23  7.305e-23   -2.928e-23  -3.207e-23  0.000e+00   0.000e+00   0.000e+00   1.536e-22   8.754e-25   -1.276e-21  7.885e-22   -1.516e-114 1.032e-23   3.082e-22   9.378e-22   2.042e-22   0.000e+00   -1.536e-22  -5.117e-25  1.541e-22   -6.512e-27  2.444e-26   -8.905e-27  -8.754e-25  5.117e-25   3.728e-25   
6.04296e+04  -1.206e-23  7.310e-23   -2.845e-23  -3.130e-23  0.000e+00   0.000e+00   0.000e+00   1.539e-22   8.771e-25   -1.268e-21  7.805e-22   -1.517e-114 1.032e-23   3.082e-22   9.387e-22   2.046e-22   0.000e+00   -1.539e-22  -5.139e-25  1.544e-22   -6.225e-27  2.457e-26   -8.683e-27  -8.771e-25  5.139e-25   3.719e-25   
6.49382e+04  -1.168e-23  7.314e-23   -2.777e-23  -3.068e-23  0.000e+00   0.000e+00   0.000e+00   1.542e-22   8.784e-25   -1.260e-21  7.740e-22   -1.517e-114 1.032e-23   3.082e-22   9.394e-22   2.049e-22   0.000e+00   -1.542e-22  -5.157e-25  1.547e-22   -6.004e-27  2.468e-26   -8.498e-27  -8.784e-25  5.157e-25   3.711e-25   
6.97831e+04  -1.140e-23  7.317e-23   -2.723e-23  -3.019e-23  0.000e+00   0.000e+00   0.000e+00   1.544e-22   8.793e-25   -1.254e-21  7.690e-22   -1.517e-114 1.032e-23   3.082e-22   9.399e-22   2.051e-22   0.000e+00   -1.544e-22  -5.170e-25  1.549e-22   -5.834e-27  2.476e-26   -8.351e-27  -8.793e-25  5.170e-25   3.704e-25   
7.49894e+04  -1.118e-23  7.318e-23   -2.683e-23  -2.982e-23  0.000e+00   0.000e+00   0.000e+00   1.545e-22   8.799e-25   -1.250e-21  7.653e-22   -1.517e-114 1.032e-23   3.082e-22   9.402e-22   2.052e-22   0.000e+00   -1.545e-22  -5.179e-25  1.551e-22   -5.703e-27  2.482e-26   -8.239e-27  -8.799e-25  5.179e-25   3.699e-25   
8.05842e+04  -1.102e-23  7.319e-23   -2.654e-23  -2.953e-23  0.000e+00   0.000e+00   0.000e+00   1.546e-22   8.804e-25   -1.246e-21  7.625e-22   -1.517e-114 1.032e-23   3.082e-22   9.404e-22   2.053e-22   0.000e+00   -1.546e-22  -5.186e-25  1.552e-22   -5.602e-27  2.485e-26   -8.155e-27  -8.804e-25  5.186e-25   3.696e-25   
8.65964e+04  -1.089e-23  7.319e-23   -2.633e-23  -2.932e-23  0.000e+00   0.000e+00   0.000e+00   1.547e-22   8.809e-25   -1.244e-21  7.604e-22   -1.517e-114 1.032e-23   3.082e-22   9.405e-22   2.054e-22   0.000e+00   -1.547e-22  -5.192e-25  1.553e-22   -5.524e-27  2.488e-26   -8.094e-27  -8.809e-25  5.192e-25   3.693e-25   
9.30572e+04  -1.080e-23  7.319e-23   -2.619e-23  -2.917e-23  0.000e+00   0.000e+00   0.000e+00   1.548e-22   8.814e-25   -1.242e-21  7.589e-22   -1.517e-114 1.032e-23   3.082e-22   9.405e-22   2.054e-22   0.000e+00   -1.548e-22  -5.198e-25  1.553e-22   -5.463e-27  2.489e-26   -8.049e-27  -8.814e-25  5.198e-25   3.691e-25   
1.00000e+05  -1.073e-23  7.319e-23   -2.608e-23  -2.904e-23  0.000e+00   0.000e+00   0.000e+00   1.549e-22   8.819e-25   -1.240e-21  7.577e-22   -1.517e-114 1.032e-23   3.082e-22   9.405e-22   2.054e-22   0.000e+00   -1.549e-22  -5.204e-25  1.554e-22   -5.414e-27  2.491e-26   -8.016e-27  -8.819e-25  5.204e-25   3.690e-25   
1.07461e+05  -1.067e-23  7.318e-23   -2.600e-23  -2.893e-23  0.000e+00   0.000e+00   0.000e+00   1.550e-22   8.826e-25   -1.239e-21  7.568e-22   -1.517e-114 1.032e-23   3.082e-22   9.405e-22   2.054e-22   0.000e+00   -1.550e-22  -5.211e-25  1.555e-22   -5.374e-27  2.492e-26   -7.990e-27  -8.826e-25  5.211e-25   3.689e-25   
1.15478e+05  -1.062e-23  7.318e-23   -2.593e-23  -2.884e-23  0.000e+00   0.000e+00   0.000e+00   1.551e-22   8.834e-25   -1.239e-21  7.559e-22   -1.517e-114 1.032e-23   3.082e-22   9.405e-22   2.054e-22   0.000e+00   -1.551e-22  -5.219e-25  1.556e-22   -5.339e-27  2.494e-26   -7.969e-27  -8.834e-25  5.219e-25   3.688e-25   
1.24094e+05  -1.058e-23  7.317e-23   -2.587e-23  -2.875e-23  0.000e+00   0.000e+00   0.000e+00   1.552e-22   8.842e-25   -1.238e-21  7.551e-22   -1.517e-114 1.032e-23   3.082e-22   9.405e-22   2.054e-22   0.000e+00   -1.552e-22  -5.228e-25  1.557e-22   -5.307e-27  2.496e-26   -7.950e-27  -8.842e-25  5.228e-25   3.688e-25   
1.33352e+05  -1.053e-23  7.317e-23   -2.582e-23  -2.866e-23  0.000e+00   0.000e+00   0.000e+00   1.553e-22   8.851e-25   -1.238e-21  7.543e-22   -1.518e-114 1.032e-23   3.082e-22   9.404e-22   2.054e-22   0.000e+00   -1.553e-22  -5.237e-25  1.558e-22   -5.275e-27  2.498e-26   -7.932e-27  -8.851e-25  5.237e-25   3.687e-25   
1.43301e+05  -1.049e-23  7.316e-23   -2.577e-23  -2.858e-23  0.000e+00   0.000e+00   0.000e+00   1.554e-22   8.861e-25   -1.237e-21  7.535e-22   -1.518e-114 1.032e-23   3.082e-22   9.404e-22   2.054e-22   0.000e+00   -1.554e-22  -5.247e-25  1.559e-22   -5.243e-27  2.500e-26   -7.913e-27  -8.861e-25  5.247e-25   3.687e-25   
1.53993e+05  -1.044e-23  7.315e-23   -2.571e-23  -2.849e-23  0.000e+00   0.000e+00   0.000e+00   1.555e-22   8.870e-25   -1.236e-21  7.527e-22   -1.518e-114 1.032e-23   3.082e-22   9.403e-22   2.053e-22   0.000e+00   -1.555e-22  -5.256e-25  1.560e-22   -5.210e-27  2.501e-26   -7.894e-27  -8.870e-25  5.256e-25   3.687e-25   
1.65482e+05  -1.039e-23  7.314e-23   -2.565e-23  -2.840e-23  0.000e+00   0.000e+00   0.000e+00   1.556e-22   8.880e-25   -1.236e-21  7.518e-22   -1.519e-114 1.032e-23   3.082e-22   9.402e-22   2.053e-22   0.000e+00   -1.556e-22  -5.266e-25  1.561e-22   -5.173e-27  2.503e-26   -7.874e-27  -8.880e-25  5.266e-25   3.686e-25   
1.77828e+05  -1.034e-23  7.312e-23   -2.560e-23  -2.830e-23  0.000e+00   0.000e+00   0.000e+00   1.557e-22   8.890e-25   -1.235e-21  7.509e-22   -1.519e-114 1.032e-23   3.082e-22   9.401e-22   2.053e-22   0.000e+00   -1.557e-22  -5.276e-25  1.563e-22   -5.134e-27  2.505e-26   -7.853e-27  -8.890e-25  5.276e-25   3.686e-25   
1.91095e+05  -1.028e-23  7.311e-23   -2.554e-23  -2.819e-23  0.000e+00   0.000e+00   0.000e+00   1.558e-22   8.899e-25   -1.235e-21  7.500e-22   -1.519e-114 1.032e-23   3.082e-22   9.400e-22   2.052e-22   0.000e+00   -1.558e-22  -5.286e-25  1.564e-22   -5.092e-27  2.506e-26   -7.829e-27  -8.899e-25  5.286e-25   3.685e-25   
2.05353e+05  -1.022e-23  7.309e-23   -2.547e-23  -2.808e-23  0.000e+00   0.000e+00   0.000e+00   1.559e-22   8.909e-25   -1.234e-21  7.490e-22   -1.519e-114 1.032e-23   3.082e-22   9.398e-22   2.052e-22   0.000e+00   -1.559e-22  -5.296e-25  1.565e-22   -5.046e-27  2.508e-26   -7.804e-27  -8.909e-25  5.296e-25   3.684e-25   
2.20673e+05  -1.016e-23  7.308e-23   -2.540e-23  -2.796e-23  0.000e+00   0.000e+00   0.000e+00   1.561e-22   8.920e-25   -1.233e-21  7.478e-22   -1.519e-114 1.032e-23   3.082e-22   9.397e-22   2.051e-22   0.000e+00   -1.561e-22  -5.306e-25  1.566e-22   -4.997e-27  2.509e-26   -7.777e-27  -8.920e-25  5.306e-25   3.684e-25   
2.37137e+05  -1.009e-23  7.307e-23   -2.531e-23  -2.783e-23  0.000e+00   0.000e+00   0.000e+00   1.562e-22   8.932e-25   -1.232e-21  7.465e-22   -1.520e-114 1.032e-23   3.081e-22   9.396e-22   2.051e-22   0.000e+00   -1.562e-22  -5.319e-25  1.568e-22   -4.945e-27  2.512e-26   -7.745e-27  -8.932e-25  5.319e-25   3.683e-25   
2.54830e+05  -1.001e-23  7.308e-23   -2.517e-23  -2.765e-23  0.000e+00   0.000e+00   0.000e+00   1.565e-22   8.953e-25   -1.231e-21  7.447e-22   -1.521e-114 1.032e-23   3.081e-22   9.399e-22   2.052e-22   0.000e+00   -1.565e-22  -5.339e-25  1.570e-22   -4.891e-27  2.519e-26   -7.706e-27  -8.953e-25  5.339e-25   3.682e-25   
2.73842e+05  -9.894e-24  7.320e-23   -2.480e-23  -2.727e-23  0.000e+00   0.000e+00   0.000e+00   1.571e-22   9.010e-25   -1.229e-21  7.406e-22   -1.530e-114 1.032e-23   3.081e-22   9.419e-22   2.061e-22   0.000e+00   -1.571e-22  -5.395e-25  1.576e-22   -4.835e-27  2.546e-26   -7.634e-27  -9.010e-25  5.395e-25   3.682e-25   
2.94273e+05  -9.612e-24  7.384e-23   -2.312e-23  -2.581e-23  0.000e+00   0.000e+00   0.000e+00   1.601e-22   9.290e-25   -1.223e-21  7.255e-22   -1.575e-114 1.032e-23   3.081e-22   9.520e-22   2.104e-22   0.000e+00   -1.601e-22  -5.666e-25  1.607e-22   -4.774e-27  2.683e-26   -7.366e-27  -9.290e-25  5.666e-25   3.686e-25   
3.16228e+05  -9.480e-24  7.476e-23   -1.981e-23  -2.346e-23  0.000e+00   0.000e+00   0.000e+00   1.666e-22   9.855e-25   -1.215e-21  7.052e-22   -1.648e-114 1.032e-23   3.081e-22   9.664e-22   2.164e-22   0.000e+00   -1.666e-22  -6.209e-25  1.672e-22   -4.966e-27  2.949e-26   -6.772e-27  -9.855e-25  6.209e-25   3.700e-25   
3.39821e+05  -9.538e-24  7.534e-23   -1.740e-23  -2.184e-23  0.000e+00   0.000e+00   0.000e+00   1.719e-22   1.030e-24   -1.211e-21  6.921e-22   -1.698e-114 1.032e-23   3.081e-22   9.756e-22   2.202e-22   0.000e+00   -1.719e-22  -6.635e-25  1.725e-22   -5.239e-27  3.168e-26   -6.297e-27  -1.030e-24  6.635e-25   3.715e-25   
3.65174e+05  -9.523e-24  7.565e-23   -1.592e-23  -2.076e-23  0.000e+00   0.000e+00   0.000e+00   1.752e-22   1.058e-24   -1.208e-21  6.834e-22   -1.726e-114 1.032e-23   3.081e-22   9.806e-22   2.224e-22   0.000e+00   -1.752e-22  -6.900e-25  1.760e-22   -5.347e-27  3.312e-26   -5.967e-27  -1.058e-24  6.900e-25   3.725e-25   
3.92419e+05  -9.452e-24  7.582e-23   -1.484e-23  -1.990e-23  0.000e+00   0.000e+00   0.000e+00   1.776e-22   1.076e-24   -1.206e-21  6.768e-22   -1.742e-114 1.032e-23   3.081e-22   9.835e-22   2.236e-22   0.000e+00   -1.776e-22  -7.075e-25  1.783e-22   -5.329e-27  3.409e-26   -5.694e-27  -1.076e-24  7.075e-25   3.731e-25   
4.21697e+05  -9.357e-24  7.593e-23   -1.393e-23  -1.913e-23  0.000e+00   0.000e+00   0.000e+00   1.794e-22   1.090e-24   -1.204e-21  6.712e-22   -1.752e-114 1.032e-23   3.081e-22   9.854e-22   2.244e-22   0.000e+00   -1.794e-22  -7.210e-25  1.801e-22   -5.253e-27  3.486e-26   -5.440e-27  -1.090e-24  7.210e-25   3.735e-25   
4.53158e+05  -9.258e-24  7.601e-23   -1.311e-23  -1.840e-23  0.000e+00   0.000e+00   0.000e+00   1.810e-22   1.102e-24   -1.202e-21  6.662e-22   -1.760e-114 1.032e-23   3.081e-22   9.869e-22   2.250e-22   0.000e+00   -1.810e-22  -7.325e-25  1.817e-22   -5.156e-27  3.553e-26   -5.196e-27  -1.102e-24  7.325e-25   3.739e-25   
4.86968e+05  -9.161e-24  7.607e-23   -1.236e-23  -1.770e-23  0.000e+00   0.000e+00   0.000e+00   1.824e-22   1.113e-24   -1.201e-21  6.616e-22   -1.766e-114 1.032e-23   3.081e-22   9.880e-22   2.255e-22   0.000e+00   -1.824e-22  -7.428e-25  1.831e-22   -5.053e-27  3.615e-26   -4.966e-27  -1.113e-24  7.428e-25   3.742e-25   
5.23299e+05  -9.070e-24  7.612e-23   -1.169e-23  -1.704e-23  0.000e+00   0.000e+00   0.000e+00   1.836e-22   1.123e-24   -1.199e-21  6.575e-22   -1.770e-114 1.032e-23   3.081e-22   9.889e-22   2.259e-22   0.000e+00   -1.836e-22  -7.518e-25  1.844e-22   -4.950e-27  3.672e-26   -4.753e-27  -1.123e-24  7.518e-25   3.745e-25   
5.62341e+05  -8.988e-24  7.615e-23   -1.110e-23  -1.643e-23  0.000e+00   0.000e+00   0.000e+00   1.847e-22   1.131e-24   -1.198e-21  6.539e-22   -1.774e-114 1.032e-23   3.081e-22   9.897e-22   2.262e-22   0.000e+00   -1.847e-22  -7.596e-25  1.855e-22   -4.853e-27  3.724e-26   -4.560e-27  -1.131e-24  7.596e-25   3.748e-25   
6.04296e+05  -8.914e-24  7.616e-23   -1.060e-23  -1.588e-23  0.000e+00   0.000e+00   0.000e+00   1.857e-22   1.138e-24   -1.197e-21  6.507e-22   -1.777e-114 1.032e-23   3.081e-22   9.902e-22   2.265e-22   0.000e+00   -1.857e-22  -7.664e-25  1.865e-22   -4.765e-27  3.771e-26   -4.391e-27  -1.138e-24  7.664e-25   3.751e-25   
6.49382e+05  -8.849e-24  7.617e-23   -1.019e-23  -1.539e-23  0.000e+00   0.000e+00   0.000e+00   1.865e-22   1.144e-24   -1.196e-21  6.479e-22   -1.779e-114 1.032e-23   3.081e-22   9.907e-22   2.267e-22   0.000e+00   -1.865e-22  -7.722e-25  1.873e-22   -4.688e-27  3.813e-26   -4.246e-27  -1.144e-24  7.722e-25   3.753e-25   
6.97831e+05  -8.792e-24  7.618e-23   -9.859e-24  -1.497e-23  0.000e+00   0.000e+00   0.000e+00   1.872e-22   1.149e-24   -1.195e-21  6.456e-22   -1.780e-114 1.032e-23   3.081e-22   9.911e-22   2.269e-22   0.000e+00   -1.872e-22  -7.771e-25  1.880e-22   -4.621e-27  3.850e-26   -4.125e-27  -1.149e-24  7.771e-25   3.755e-25   
7.49894e+05  -8.744e-24  7.617e-23   -9.601e-24  -1.461e-23  0.000e+00   0.000e+00   0.000e+00   1.878e-22   1.154e-24   -1.194e-21  6.436e-22   -1.781e-114 1.032e-23   3.081e-22   9.913e-22   2.270e-22   0.000e+00   -1.878e-22  -7.813e-25  1.886e-22   -4.567e-27  3.882e-26   -4.027e-27  -1.154e-24  7.813e-25   3.757e-25   
8.05842e+05  -8.702e-24  7.616e-23   -9.409e-24  -1.432e-23  0.000e+00   0.000e+00   0.000e+00   1.882e-22   1.158e-24   -1.193e-21  6.419e-22   -1.782e-114 1.032e-23   3.081e-22   9.916e-22   2.271e-22   0.000e+00   -1.882e-22  -7.848e-25  1.891e-22   -4.522e-27  3.911e-26   -3.949e-27  -1.158e-24  7.848e-25   3.759e-25   
8.65964e+05  -8.666e-24  7.615e-23   -9.272e-24  -1.407e-23  0.000e+00   0.000e+00   0.000e+00   1.887e-22   1.161e-24   -1.193e-21  6.404e-22   -1.783e-114 1.032e-23   3.081e-22   9.918e-22   2.273e-22   0.000e+00   -1.887e-22  -7.878e-25  1.895e-22   -4.487e-27  3.937e-26   -3.889e-27  -1.161e-24  7.878e-25   3.760e-25   
9.30572e+05  -8.635e-24  7.614e-23   -9.181e-24  -1.388e-23  0.000e+00   0.000e+00   0.000e+00   1.890e-22   1.163e-24   -1.192e-21  6.391e-22   -1.784e-114 1.032e-23   3.081e-22   9.920e-22   2.274e-22   0.000e+00   -1.890e-22  -7.904e-25  1.898e-22   -4.458e-27  3.961e-26   -3.843e-27  -1.163e-24  7.904e-25   3.761e-25   
1.00000e+06  -8.607e-24  7.612e-23   -9.127e-24  -1.373e-23  0.000e+00   0.000e+00   0.000e+00   1.893e-22   1.166e-24   -1.192e-21  6.380e-22   -1.784e-114 1.032e-23   3.081e-22   9.922e-22   2.275e-22   0.000e+00   -1.893e-22  -7.927e-25  1.902e-22   -4.436e-27  3.983e-26   -3.808e-27  -1.166e-24  7.927e-25   3.762e-25   
