! p1 - total abundance of grain mantle molecules, [molecules/H]
! p2 - abundance of hydrocarbon molecules in ice mantles, CnHm, n >=2,  [molecules/H]
! p3 - parameter of H2 formation on grains (reaction *H+*H), rate = a*n_H_tot*n_H, a [cm3 s-1]
! p4 - electron concentration, [cm-3]
! p5 - ion concentration (without PAHs and small grains), [cm-3]
! p6 - total electric charge of grains, [cm-3]
!1             2             3             4             5             6             7             8             9             10            
!time(yrs)     T_n           T_i           T_e           p1            p2            p3            p4            p5            p6            
1.1547820e+05  2.33266e+01   2.45715e+01   2.44823e+01   3.46232e-04   4.65881e-06   2.68910e-17   2.05354e-02   2.14142e-02   -1.94138e-06  
1.2409378e+05  2.33212e+01   2.45662e+01   2.44774e+01   3.48091e-04   4.99929e-06   2.68763e-17   2.05489e-02   2.14269e-02   -1.94122e-06  
1.3335214e+05  2.33164e+01   2.45615e+01   2.44731e+01   3.50132e-04   5.36700e-06   2.68606e-17   2.05632e-02   2.14401e-02   -1.94106e-06  
1.4330126e+05  2.33118e+01   2.45571e+01   2.44690e+01   3.52369e-04   5.76410e-06   2.68436e-17   2.05780e-02   2.14536e-02   -1.94090e-06  
1.5399265e+05  2.33071e+01   2.45526e+01   2.44649e+01   3.54816e-04   6.19297e-06   2.68254e-17   2.05926e-02   2.14670e-02   -1.94073e-06  
1.6548171e+05  2.33022e+01   2.45479e+01   2.44606e+01   3.57486e-04   6.65627e-06   2.68059e-17   2.06068e-02   2.14801e-02   -1.94054e-06  
1.7782794e+05  2.32971e+01   2.45430e+01   2.44561e+01   3.60390e-04   7.15691e-06   2.67851e-17   2.06202e-02   2.14927e-02   -1.94033e-06  
1.9109530e+05  2.32916e+01   2.45378e+01   2.44513e+01   3.63538e-04   7.69806e-06   2.67629e-17   2.06330e-02   2.15050e-02   -1.94010e-06  
2.0535250e+05  2.32857e+01   2.45322e+01   2.44461e+01   3.66941e-04   8.28316e-06   2.67398e-17   2.06458e-02   2.15175e-02   -1.93984e-06  
2.2067341e+05  2.32793e+01   2.45260e+01   2.44404e+01   3.70606e-04   8.91591e-06   2.67161e-17   2.06604e-02   2.15318e-02   -1.93958e-06  
2.3713737e+05  2.32720e+01   2.45188e+01   2.44338e+01   3.74540e-04   9.60015e-06   2.66936e-17   2.06816e-02   2.15522e-02   -1.93933e-06  
2.5482967e+05  2.32628e+01   2.45092e+01   2.44249e+01   3.78755e-04   1.03395e-05   2.66790e-17   2.07270e-02   2.15941e-02   -1.93922e-06  
2.7384196e+05  2.32462e+01   2.44892e+01   2.44071e+01   3.83326e-04   1.11359e-05   2.67117e-17   2.08912e-02   2.17417e-02   -1.93980e-06  
2.9427272e+05  2.31922e+01   2.44179e+01   2.43445e+01   3.88630e-04   1.19766e-05   2.69227e-17   2.17311e-02   2.24859e-02   -1.94408e-06  
3.1622777e+05  2.31195e+01   2.43144e+01   2.42544e+01   3.94102e-04   1.27985e-05   2.70599e-17   2.34505e-02   2.40068e-02   -1.95265e-06  
3.3982083e+05  2.30818e+01   2.42512e+01   2.41999e+01   3.98830e-04   1.35506e-05   2.71076e-17   2.49068e-02   2.53147e-02   -1.95853e-06  
3.6517413e+05  2.30589e+01   2.42115e+01   2.41650e+01   4.02986e-04   1.42482e-05   2.71274e-17   2.58683e-02   2.61932e-02   -1.96122e-06  
3.9241898e+05  2.30397e+01   2.41810e+01   2.41377e+01   4.06708e-04   1.49201e-05   2.71362e-17   2.65280e-02   2.68053e-02   -1.96231e-06  
4.2169650e+05  2.30224e+01   2.41547e+01   2.41139e+01   4.10048e-04   1.55838e-05   2.71405e-17   2.70535e-02   2.72987e-02   -1.96272e-06  
4.5315836e+05  2.30066e+01   2.41309e+01   2.40921e+01   4.13024e-04   1.62459e-05   2.71430e-17   2.75205e-02   2.77406e-02   -1.96282e-06  
4.8696753e+05  2.29924e+01   2.41090e+01   2.40720e+01   4.15650e-04   1.69080e-05   2.71443e-17   2.79520e-02   2.81512e-02   -1.96276e-06  
5.2329911e+05  2.29797e+01   2.40890e+01   2.40537e+01   4.17941e-04   1.75705e-05   2.71449e-17   2.83509e-02   2.85325e-02   -1.96259e-06  
5.6234133e+05  2.29684e+01   2.40710e+01   2.40370e+01   4.19917e-04   1.82338e-05   2.71450e-17   2.87155e-02   2.88822e-02   -1.96236e-06  
6.0429639e+05  2.29584e+01   2.40547e+01   2.40220e+01   4.21602e-04   1.88984e-05   2.71445e-17   2.90440e-02   2.91981e-02   -1.96209e-06  
6.4938163e+05  2.29496e+01   2.40403e+01   2.40086e+01   4.23023e-04   1.95656e-05   2.71437e-17   2.93360e-02   2.94795e-02   -1.96180e-06  
6.9783058e+05  2.29418e+01   2.40274e+01   2.39967e+01   4.24207e-04   2.02365e-05   2.71427e-17   2.95929e-02   2.97276e-02   -1.96153e-06  
7.4989421e+05  2.29348e+01   2.40159e+01   2.39860e+01   4.25184e-04   2.09123e-05   2.71415e-17   2.98179e-02   2.99449e-02   -1.96127e-06  
8.0584219e+05  2.29285e+01   2.40056e+01   2.39763e+01   4.25982e-04   2.15945e-05   2.71402e-17   3.00148e-02   3.01353e-02   -1.96104e-06  
8.6596432e+05  2.29226e+01   2.39962e+01   2.39676e+01   4.26626e-04   2.22838e-05   2.71388e-17   3.01882e-02   3.03029e-02   -1.96083e-06  
9.3057204e+05  2.29171e+01   2.39875e+01   2.39593e+01   4.27141e-04   2.29811e-05   2.71374e-17   3.03427e-02   3.04523e-02   -1.96066e-06  
1.0000000e+06  2.29118e+01   2.39793e+01   2.39516e+01   4.27545e-04   2.36863e-05   2.71360e-17   3.04827e-02   3.05875e-02   -1.96050e-06  
1.0746078e+06  2.29067e+01   2.39715e+01   2.39442e+01   4.27857e-04   2.43994e-05   2.71346e-17   3.06116e-02   3.07120e-02   -1.96038e-06  
1.1547820e+06  2.29017e+01   2.39640e+01   2.39370e+01   4.28092e-04   2.51194e-05   2.71332e-17   3.07324e-02   3.08286e-02   -1.96026e-06  
1.2409378e+06  2.28968e+01   2.39566e+01   2.39300e+01   4.28259e-04   2.58450e-05   2.71320e-17   3.08471e-02   3.09394e-02   -1.96017e-06  
1.3335214e+06  2.28918e+01   2.39493e+01   2.39230e+01   4.28371e-04   2.65743e-05   2.71308e-17   3.09573e-02   3.10458e-02   -1.96008e-06  
1.4330126e+06  2.28870e+01   2.39421e+01   2.39161e+01   4.28433e-04   2.73052e-05   2.71298e-17   3.10638e-02   3.11487e-02   -1.96001e-06  
1.5399265e+06  2.28821e+01   2.39350e+01   2.39093e+01   4.28452e-04   2.80348e-05   2.71288e-17   3.11671e-02   3.12485e-02   -1.95994e-06  
1.6548171e+06  2.28773e+01   2.39280e+01   2.39026e+01   4.28434e-04   2.87601e-05   2.71280e-17   3.12673e-02   3.13453e-02   -1.95987e-06  
1.7782794e+06  2.28725e+01   2.39211e+01   2.38959e+01   4.28383e-04   2.94778e-05   2.71273e-17   3.13643e-02   3.14391e-02   -1.95981e-06  
1.9109530e+06  2.28678e+01   2.39144e+01   2.38894e+01   4.28302e-04   3.01843e-05   2.71267e-17   3.14578e-02   3.15296e-02   -1.95975e-06  
2.0535250e+06  2.28631e+01   2.39077e+01   2.38830e+01   4.28197e-04   3.08759e-05   2.71263e-17   3.15476e-02   3.16164e-02   -1.95969e-06  
2.2067341e+06  2.28585e+01   2.39013e+01   2.38767e+01   4.28070e-04   3.15489e-05   2.71259e-17   3.16332e-02   3.16993e-02   -1.95963e-06  
2.3713737e+06  2.28540e+01   2.38950e+01   2.38706e+01   4.27924e-04   3.21997e-05   2.71257e-17   3.17142e-02   3.17778e-02   -1.95957e-06  
2.5482967e+06  2.28496e+01   2.38889e+01   2.38647e+01   4.27764e-04   3.28247e-05   2.71254e-17   3.17903e-02   3.18515e-02   -1.95952e-06  
2.7384196e+06  2.28453e+01   2.38831e+01   2.38591e+01   4.27594e-04   3.34206e-05   2.71253e-17   3.18612e-02   3.19202e-02   -1.95946e-06  
2.9427272e+06  2.28412e+01   2.38775e+01   2.38536e+01   4.27416e-04   3.39845e-05   2.71252e-17   3.19265e-02   3.19835e-02   -1.95940e-06  
3.1622777e+06  2.28372e+01   2.38722e+01   2.38484e+01   4.27236e-04   3.45139e-05   2.71251e-17   3.19862e-02   3.20413e-02   -1.95934e-06  
3.3982083e+06  2.28333e+01   2.38671e+01   2.38435e+01   4.27057e-04   3.50065e-05   2.71249e-17   3.20400e-02   3.20935e-02   -1.95929e-06  
3.6517413e+06  2.28296e+01   2.38623e+01   2.38389e+01   4.26884e-04   3.54610e-05   2.71248e-17   3.20880e-02   3.21401e-02   -1.95923e-06  
3.9241898e+06  2.28260e+01   2.38578e+01   2.38345e+01   4.26719e-04   3.58765e-05   2.71245e-17   3.21302e-02   3.21810e-02   -1.95918e-06  
4.2169650e+06  2.28226e+01   2.38536e+01   2.38303e+01   4.26567e-04   3.62526e-05   2.71242e-17   3.21668e-02   3.22165e-02   -1.95914e-06  
4.5315836e+06  2.28193e+01   2.38496e+01   2.38264e+01   4.26431e-04   3.65898e-05   2.71238e-17   3.21981e-02   3.22468e-02   -1.95909e-06  
4.8696753e+06  2.28161e+01   2.38459e+01   2.38227e+01   4.26313e-04   3.68891e-05   2.71233e-17   3.22243e-02   3.22722e-02   -1.95905e-06  
5.2329911e+06  2.28131e+01   2.38424e+01   2.38193e+01   4.26215e-04   3.71524e-05   2.71227e-17   3.22458e-02   3.22929e-02   -1.95902e-06  
5.6234133e+06  2.28101e+01   2.38390e+01   2.38160e+01   4.26138e-04   3.73818e-05   2.71219e-17   3.22629e-02   3.23095e-02   -1.95899e-06  
6.0429639e+06  2.28072e+01   2.38359e+01   2.38128e+01   4.26082e-04   3.75801e-05   2.71210e-17   3.22761e-02   3.23223e-02   -1.95896e-06  
6.4938163e+06  2.28044e+01   2.38328e+01   2.38098e+01   4.26047e-04   3.77505e-05   2.71199e-17   3.22858e-02   3.23316e-02   -1.95893e-06  
6.9783058e+06  2.28016e+01   2.38299e+01   2.38070e+01   4.26032e-04   3.78964e-05   2.71188e-17   3.22925e-02   3.23381e-02   -1.95891e-06  
7.4989421e+06  2.27989e+01   2.38271e+01   2.38042e+01   4.26034e-04   3.80212e-05   2.71175e-17   3.22966e-02   3.23420e-02   -1.95889e-06  
8.0584219e+06  2.27962e+01   2.38244e+01   2.38015e+01   4.26053e-04   3.81284e-05   2.71161e-17   3.22985e-02   3.23438e-02   -1.95887e-06  
8.6596432e+06  2.27935e+01   2.38218e+01   2.37988e+01   4.26087e-04   3.82214e-05   2.71147e-17   3.22987e-02   3.23439e-02   -1.95885e-06  
9.3057204e+06  2.27909e+01   2.38192e+01   2.37962e+01   4.26132e-04   3.83031e-05   2.71131e-17   3.22974e-02   3.23427e-02   -1.95883e-06  
1.0000000e+07  2.27882e+01   2.38166e+01   2.37937e+01   4.26186e-04   3.83764e-05   2.71115e-17   3.22951e-02   3.23403e-02   -1.95882e-06  
1.0746078e+07  2.27856e+01   2.38140e+01   2.37911e+01   4.26249e-04   3.84433e-05   2.71098e-17   3.22919e-02   3.23371e-02   -1.95880e-06  
1.1547820e+07  2.27830e+01   2.38116e+01   2.37886e+01   4.26317e-04   3.85059e-05   2.71081e-17   3.22880e-02   3.23334e-02   -1.95879e-06  
1.2409378e+07  2.27805e+01   2.38091e+01   2.37862e+01   4.26390e-04   3.85654e-05   2.71064e-17   3.22838e-02   3.23292e-02   -1.95878e-06  
1.3335214e+07  2.27779e+01   2.38067e+01   2.37838e+01   4.26466e-04   3.86230e-05   2.71047e-17   3.22793e-02   3.23248e-02   -1.95877e-06  
1.4330126e+07  2.27754e+01   2.38043e+01   2.37814e+01   4.26544e-04   3.86792e-05   2.71029e-17   3.22746e-02   3.23201e-02   -1.95875e-06  
1.5399265e+07  2.27729e+01   2.38020e+01   2.37791e+01   4.26622e-04   3.87344e-05   2.71012e-17   3.22698e-02   3.23155e-02   -1.95874e-06  
1.6548171e+07  2.27706e+01   2.37997e+01   2.37768e+01   4.26702e-04   3.87887e-05   2.70995e-17   3.22650e-02   3.23108e-02   -1.95873e-06  
1.7782794e+07  2.27682e+01   2.37975e+01   2.37746e+01   4.26780e-04   3.88422e-05   2.70978e-17   3.22603e-02   3.23061e-02   -1.95872e-06  
1.9109530e+07  2.27660e+01   2.37954e+01   2.37725e+01   4.26858e-04   3.88947e-05   2.70962e-17   3.22556e-02   3.23015e-02   -1.95871e-06  
2.0535250e+07  2.27639e+01   2.37934e+01   2.37705e+01   4.26935e-04   3.89460e-05   2.70946e-17   3.22510e-02   3.22970e-02   -1.95870e-06  
2.2067341e+07  2.27618e+01   2.37915e+01   2.37686e+01   4.27009e-04   3.89957e-05   2.70931e-17   3.22466e-02   3.22927e-02   -1.95869e-06  
2.3713737e+07  2.27599e+01   2.37897e+01   2.37668e+01   4.27081e-04   3.90438e-05   2.70916e-17   3.22424e-02   3.22886e-02   -1.95868e-06  
2.5482967e+07  2.27581e+01   2.37880e+01   2.37651e+01   4.27150e-04   3.90897e-05   2.70902e-17   3.22383e-02   3.22846e-02   -1.95868e-06  
2.7384196e+07  2.27565e+01   2.37864e+01   2.37635e+01   4.27216e-04   3.91334e-05   2.70889e-17   3.22345e-02   3.22809e-02   -1.95867e-06  
2.9427272e+07  2.27550e+01   2.37850e+01   2.37621e+01   4.27278e-04   3.91745e-05   2.70877e-17   3.22309e-02   3.22774e-02   -1.95866e-06  
3.1622777e+07  2.27536e+01   2.37837e+01   2.37608e+01   4.27336e-04   3.92129e-05   2.70866e-17   3.22276e-02   3.22741e-02   -1.95866e-06  
3.3982083e+07  2.27523e+01   2.37826e+01   2.37596e+01   4.27390e-04   3.92484e-05   2.70855e-17   3.22246e-02   3.22711e-02   -1.95865e-06  
3.6517413e+07  2.27512e+01   2.37815e+01   2.37586e+01   4.27439e-04   3.92809e-05   2.70846e-17   3.22218e-02   3.22684e-02   -1.95865e-06  
3.9241898e+07  2.27503e+01   2.37806e+01   2.37577e+01   4.27484e-04   3.93102e-05   2.70838e-17   3.22193e-02   3.22660e-02   -1.95864e-06  
4.2169650e+07  2.27495e+01   2.37799e+01   2.37569e+01   4.27524e-04   3.93365e-05   2.70830e-17   3.22171e-02   3.22638e-02   -1.95864e-06  
4.5315836e+07  2.27487e+01   2.37792e+01   2.37563e+01   4.27559e-04   3.93596e-05   2.70824e-17   3.22151e-02   3.22619e-02   -1.95864e-06  
4.8696753e+07  2.27482e+01   2.37787e+01   2.37557e+01   4.27590e-04   3.93797e-05   2.70818e-17   3.22135e-02   3.22603e-02   -1.95863e-06  
5.2329911e+07  2.27477e+01   2.37782e+01   2.37553e+01   4.27617e-04   3.93969e-05   2.70814e-17   3.22120e-02   3.22589e-02   -1.95863e-06  
5.6234133e+07  2.27473e+01   2.37779e+01   2.37549e+01   4.27639e-04   3.94115e-05   2.70810e-17   3.22108e-02   3.22577e-02   -1.95863e-06  
6.0429639e+07  2.27470e+01   2.37776e+01   2.37547e+01   4.27657e-04   3.94235e-05   2.70807e-17   3.22099e-02   3.22568e-02   -1.95863e-06  
6.4938163e+07  2.27468e+01   2.37774e+01   2.37544e+01   4.27673e-04   3.94333e-05   2.70804e-17   3.22091e-02   3.22560e-02   -1.95863e-06  
6.9783058e+07  2.27466e+01   2.37772e+01   2.37543e+01   4.27685e-04   3.94411e-05   2.70802e-17   3.22085e-02   3.22554e-02   -1.95863e-06  
7.4989421e+07  2.27464e+01   2.37771e+01   2.37542e+01   4.27694e-04   3.94472e-05   2.70801e-17   3.22080e-02   3.22549e-02   -1.95863e-06  
8.0584219e+07  2.27464e+01   2.37770e+01   2.37541e+01   4.27701e-04   3.94518e-05   2.70800e-17   3.22076e-02   3.22546e-02   -1.95863e-06  
8.6596432e+07  2.27463e+01   2.37769e+01   2.37540e+01   4.27707e-04   3.94553e-05   2.70799e-17   3.22073e-02   3.22543e-02   -1.95863e-06  
9.3057204e+07  2.27462e+01   2.37769e+01   2.37540e+01   4.27711e-04   3.94578e-05   2.70798e-17   3.22072e-02   3.22541e-02   -1.95863e-06  
1.0000000e+08  2.27462e+01   2.37769e+01   2.37540e+01   4.27713e-04   3.94595e-05   2.70798e-17   3.22070e-02   3.22540e-02   -1.95863e-06  
