! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
4.86968e+01  -8.877e-25  6.537e-26   -2.856e-29  -6.028e-25  0.000e+00   0.000e+00   0.000e+00   2.461e-23   1.096e-25   -2.794e-25  5.197e-22   -8.924e-120 1.034e-25   3.084e-24   1.061e-24   3.238e-26   7.651e-26   -2.461e-23  -1.919e-25  2.411e-23   -3.009e-25  3.179e-27   -1.265e-29  -1.096e-25  1.919e-25   -4.033e-25  
5.04807e+01  -8.938e-25  6.570e-26   -2.882e-29  -6.144e-25  0.000e+00   0.000e+00   0.000e+00   2.458e-23   1.095e-25   -2.881e-25  5.198e-22   -9.282e-120 1.034e-25   3.084e-24   1.065e-24   3.277e-26   7.900e-26   -2.458e-23  -1.954e-25  2.409e-23   -3.016e-25  3.167e-27   -1.266e-29  -1.095e-25  1.954e-25   -3.975e-25  
5.23299e+01  -9.000e-25  6.603e-26   -2.908e-29  -6.262e-25  0.000e+00   0.000e+00   0.000e+00   2.455e-23   1.094e-25   -2.970e-25  5.198e-22   -9.653e-120 1.034e-25   3.084e-24   1.068e-24   3.318e-26   8.156e-26   -2.455e-23  -1.989e-25  2.406e-23   -3.022e-25  3.154e-27   -1.267e-29  -1.094e-25  1.989e-25   -3.915e-25  
5.42469e+01  -9.064e-25  6.635e-26   -2.936e-29  -6.380e-25  0.000e+00   0.000e+00   0.000e+00   2.451e-23   1.093e-25   -3.063e-25  5.198e-22   -1.004e-119 1.034e-25   3.084e-24   1.072e-24   3.361e-26   8.419e-26   -2.451e-23  -2.024e-25  2.403e-23   -3.029e-25  3.141e-27   -1.268e-29  -1.093e-25  2.024e-25   -3.855e-25  
5.62341e+01  -9.131e-25  6.667e-26   -2.965e-29  -6.498e-25  0.000e+00   0.000e+00   0.000e+00   2.447e-23   1.092e-25   -3.160e-25  5.197e-22   -1.044e-119 1.034e-25   3.084e-24   1.076e-24   3.406e-26   8.689e-26   -2.447e-23  -2.060e-25  2.401e-23   -3.035e-25  3.127e-27   -1.269e-29  -1.092e-25  2.060e-25   -3.794e-25  
5.82942e+01  -9.202e-25  6.699e-26   -2.996e-29  -6.619e-25  0.000e+00   0.000e+00   0.000e+00   2.443e-23   1.091e-25   -3.260e-25  5.195e-22   -1.086e-119 1.034e-25   3.084e-24   1.080e-24   3.453e-26   8.967e-26   -2.443e-23  -2.096e-25  2.398e-23   -3.042e-25  3.113e-27   -1.270e-29  -1.091e-25  2.096e-25   -3.733e-25  
6.04296e+01  -9.274e-25  6.731e-26   -3.029e-29  -6.740e-25  0.000e+00   0.000e+00   0.000e+00   2.439e-23   1.090e-25   -3.363e-25  5.192e-22   -1.129e-119 1.034e-25   3.084e-24   1.084e-24   3.502e-26   9.252e-26   -2.439e-23  -2.132e-25  2.394e-23   -3.049e-25  3.099e-27   -1.271e-29  -1.090e-25  2.132e-25   -3.671e-25  
6.26434e+01  -9.348e-25  6.763e-26   -3.063e-29  -6.863e-25  0.000e+00   0.000e+00   0.000e+00   2.434e-23   1.088e-25   -3.471e-25  5.189e-22   -1.174e-119 1.034e-25   3.084e-24   1.088e-24   3.554e-26   9.546e-26   -2.434e-23  -2.168e-25  2.391e-23   -3.056e-25  3.084e-27   -1.273e-29  -1.088e-25  2.168e-25   -3.608e-25  
6.49382e+01  -9.426e-25  6.795e-26   -3.098e-29  -6.987e-25  0.000e+00   0.000e+00   0.000e+00   2.429e-23   1.087e-25   -3.583e-25  5.184e-22   -1.221e-119 1.034e-25   3.084e-24   1.092e-24   3.608e-26   9.847e-26   -2.429e-23  -2.204e-25  2.387e-23   -3.063e-25  3.069e-27   -1.275e-29  -1.087e-25  2.204e-25   -3.545e-25  
6.73170e+01  -9.505e-25  6.827e-26   -3.136e-29  -7.112e-25  0.000e+00   0.000e+00   0.000e+00   2.425e-23   1.086e-25   -3.698e-25  5.179e-22   -1.270e-119 1.034e-25   3.084e-24   1.097e-24   3.666e-26   1.016e-25   -2.425e-23  -2.241e-25  2.383e-23   -3.071e-25  3.053e-27   -1.277e-29  -1.086e-25  2.241e-25   -3.482e-25  
6.97831e+01  -9.588e-25  6.860e-26   -3.176e-29  -7.242e-25  0.000e+00   0.000e+00   0.000e+00   2.419e-23   1.084e-25   -3.818e-25  5.173e-22   -1.321e-119 1.034e-25   3.084e-24   1.102e-24   3.726e-26   1.047e-25   -2.419e-23  -2.278e-25  2.379e-23   -3.078e-25  3.037e-27   -1.279e-29  -1.084e-25  2.278e-25   -3.418e-25  
7.23394e+01  -9.674e-25  6.894e-26   -3.218e-29  -7.372e-25  0.000e+00   0.000e+00   0.000e+00   2.414e-23   1.083e-25   -3.943e-25  5.167e-22   -1.374e-119 1.034e-25   3.084e-24   1.107e-24   3.791e-26   1.080e-25   -2.414e-23  -2.315e-25  2.375e-23   -3.086e-25  3.021e-27   -1.282e-29  -1.083e-25  2.315e-25   -3.354e-25  
7.49894e+01  -9.762e-25  6.928e-26   -3.262e-29  -7.505e-25  0.000e+00   0.000e+00   0.000e+00   2.408e-23   1.081e-25   -4.072e-25  5.159e-22   -1.429e-119 1.034e-25   3.084e-24   1.112e-24   3.858e-26   1.113e-25   -2.408e-23  -2.352e-25  2.370e-23   -3.093e-25  3.004e-27   -1.284e-29  -1.081e-25  2.352e-25   -3.289e-25  
7.77365e+01  -9.855e-25  6.963e-26   -3.309e-29  -7.639e-25  0.000e+00   0.000e+00   0.000e+00   2.403e-23   1.079e-25   -4.205e-25  5.151e-22   -1.487e-119 1.034e-25   3.084e-24   1.117e-24   3.930e-26   1.147e-25   -2.403e-23  -2.389e-25  2.365e-23   -3.101e-25  2.987e-27   -1.288e-29  -1.079e-25  2.389e-25   -3.225e-25  
8.05842e+01  -9.951e-25  6.999e-26   -3.358e-29  -7.775e-25  0.000e+00   0.000e+00   0.000e+00   2.397e-23   1.077e-25   -4.344e-25  5.142e-22   -1.546e-119 1.034e-25   3.084e-24   1.122e-24   4.006e-26   1.182e-25   -2.397e-23  -2.426e-25  2.360e-23   -3.109e-25  2.970e-27   -1.291e-29  -1.077e-25  2.426e-25   -3.160e-25  
8.35363e+01  -1.005e-24  7.036e-26   -3.410e-29  -7.915e-25  0.000e+00   0.000e+00   0.000e+00   2.390e-23   1.075e-25   -4.487e-25  5.132e-22   -1.609e-119 1.034e-25   3.084e-24   1.128e-24   4.086e-26   1.218e-25   -2.390e-23  -2.463e-25  2.355e-23   -3.117e-25  2.952e-27   -1.295e-29  -1.075e-25  2.463e-25   -3.095e-25  
8.65964e+01  -1.015e-24  7.074e-26   -3.466e-29  -8.058e-25  0.000e+00   0.000e+00   0.000e+00   2.384e-23   1.073e-25   -4.636e-25  5.122e-22   -1.674e-119 1.034e-25   3.084e-24   1.134e-24   4.171e-26   1.255e-25   -2.384e-23  -2.500e-25  2.349e-23   -3.124e-25  2.934e-27   -1.299e-29  -1.073e-25  2.500e-25   -3.030e-25  
8.97687e+01  -1.026e-24  7.113e-26   -3.524e-29  -8.204e-25  0.000e+00   0.000e+00   0.000e+00   2.377e-23   1.071e-25   -4.790e-25  5.110e-22   -1.741e-119 1.034e-25   3.084e-24   1.140e-24   4.261e-26   1.292e-25   -2.377e-23  -2.537e-25  2.343e-23   -3.132e-25  2.916e-27   -1.303e-29  -1.071e-25  2.537e-25   -2.965e-25  
9.30572e+01  -1.037e-24  7.153e-26   -3.586e-29  -8.354e-25  0.000e+00   0.000e+00   0.000e+00   2.369e-23   1.069e-25   -4.949e-25  5.098e-22   -1.812e-119 1.034e-25   3.084e-24   1.147e-24   4.356e-26   1.331e-25   -2.369e-23  -2.573e-25  2.337e-23   -3.140e-25  2.897e-27   -1.309e-29  -1.069e-25  2.573e-25   -2.900e-25  
9.64662e+01  -1.049e-24  7.194e-26   -3.652e-29  -8.507e-25  0.000e+00   0.000e+00   0.000e+00   2.362e-23   1.067e-25   -5.114e-25  5.085e-22   -1.885e-119 1.034e-25   3.084e-24   1.153e-24   4.457e-26   1.370e-25   -2.362e-23  -2.610e-25  2.330e-23   -3.148e-25  2.879e-27   -1.314e-29  -1.067e-25  2.610e-25   -2.835e-25  
1.00000e+02  -1.061e-24  7.237e-26   -3.722e-29  -8.663e-25  0.000e+00   0.000e+00   0.000e+00   2.354e-23   1.064e-25   -5.286e-25  5.072e-22   -1.962e-119 1.034e-25   3.084e-24   1.160e-24   4.564e-26   1.410e-25   -2.354e-23  -2.646e-25  2.323e-23   -3.156e-25  2.859e-27   -1.320e-29  -1.064e-25  2.646e-25   -2.770e-25  
1.03663e+02  -1.073e-24  7.282e-26   -3.796e-29  -8.825e-25  0.000e+00   0.000e+00   0.000e+00   2.346e-23   1.062e-25   -5.463e-25  5.057e-22   -2.042e-119 1.034e-25   3.084e-24   1.167e-24   4.677e-26   1.451e-25   -2.346e-23  -2.682e-25  2.316e-23   -3.163e-25  2.840e-27   -1.327e-29  -1.062e-25  2.682e-25   -2.705e-25  
1.07461e+02  -1.086e-24  7.327e-26   -3.876e-29  -8.990e-25  0.000e+00   0.000e+00   0.000e+00   2.337e-23   1.059e-25   -5.646e-25  5.042e-22   -2.126e-119 1.034e-25   3.084e-24   1.175e-24   4.797e-26   1.493e-25   -2.337e-23  -2.717e-25  2.308e-23   -3.171e-25  2.820e-27   -1.334e-29  -1.059e-25  2.717e-25   -2.641e-25  
1.11397e+02  -1.100e-24  7.375e-26   -3.960e-29  -9.161e-25  0.000e+00   0.000e+00   0.000e+00   2.328e-23   1.056e-25   -5.836e-25  5.025e-22   -2.213e-119 1.034e-25   3.084e-24   1.182e-24   4.924e-26   1.535e-25   -2.328e-23  -2.752e-25  2.300e-23   -3.178e-25  2.800e-27   -1.342e-29  -1.056e-25  2.752e-25   -2.577e-25  
1.15478e+02  -1.114e-24  7.424e-26   -4.050e-29  -9.334e-25  0.000e+00   0.000e+00   0.000e+00   2.318e-23   1.053e-25   -6.032e-25  5.008e-22   -2.304e-119 1.034e-25   3.084e-24   1.191e-24   5.059e-26   1.578e-25   -2.318e-23  -2.786e-25  2.291e-23   -3.185e-25  2.780e-27   -1.350e-29  -1.053e-25  2.786e-25   -2.514e-25  
1.19709e+02  -1.129e-24  7.477e-26   -4.146e-29  -9.513e-25  0.000e+00   0.000e+00   0.000e+00   2.308e-23   1.049e-25   -6.236e-25  4.990e-22   -2.399e-119 1.034e-25   3.084e-24   1.202e-24   5.204e-26   1.622e-25   -2.308e-23  -2.819e-25  2.282e-23   -3.192e-25  2.767e-27   -1.360e-29  -1.049e-25  2.819e-25   -2.451e-25  
1.24094e+02  -1.144e-24  7.547e-26   -4.249e-29  -9.696e-25  0.000e+00   0.000e+00   0.000e+00   2.298e-23   1.046e-25   -6.446e-25  4.971e-22   -2.496e-119 1.034e-25   3.084e-24   1.218e-24   5.365e-26   1.667e-25   -2.298e-23  -2.852e-25  2.272e-23   -3.198e-25  2.761e-27   -1.370e-29  -1.046e-25  2.852e-25   -2.389e-25  
1.28640e+02  -1.160e-24  7.632e-26   -4.359e-29  -9.885e-25  0.000e+00   0.000e+00   0.000e+00   2.287e-23   1.042e-25   -6.664e-25  4.951e-22   -2.598e-119 1.034e-25   3.084e-24   1.235e-24   5.541e-26   1.712e-25   -2.287e-23  -2.884e-25  2.262e-23   -3.204e-25  2.756e-27   -1.381e-29  -1.042e-25  2.884e-25   -2.327e-25  
1.33352e+02  -1.177e-24  7.730e-26   -4.476e-29  -1.008e-24  0.000e+00   0.000e+00   0.000e+00   2.275e-23   1.038e-25   -6.889e-25  4.930e-22   -2.704e-119 1.034e-25   3.084e-24   1.252e-24   5.730e-26   1.758e-25   -2.275e-23  -2.914e-25  2.251e-23   -3.209e-25  2.752e-27   -1.393e-29  -1.038e-25  2.914e-25   -2.265e-25  
1.38237e+02  -1.194e-24  7.837e-26   -4.602e-29  -1.028e-24  0.000e+00   0.000e+00   0.000e+00   2.263e-23   1.034e-25   -7.122e-25  4.909e-22   -2.815e-119 1.034e-25   3.084e-24   1.270e-24   5.933e-26   1.804e-25   -2.263e-23  -2.944e-25  2.240e-23   -3.214e-25  2.747e-27   -1.406e-29  -1.034e-25  2.944e-25   -2.205e-25  
1.43301e+02  -1.212e-24  7.953e-26   -4.738e-29  -1.049e-24  0.000e+00   0.000e+00   0.000e+00   2.251e-23   1.030e-25   -7.363e-25  4.886e-22   -2.932e-119 1.034e-25   3.084e-24   1.289e-24   6.148e-26   1.851e-25   -2.251e-23  -2.972e-25  2.228e-23   -3.218e-25  2.743e-27   -1.420e-29  -1.030e-25  2.972e-25   -2.145e-25  
1.48551e+02  -1.231e-24  8.076e-26   -4.884e-29  -1.069e-24  0.000e+00   0.000e+00   0.000e+00   2.237e-23   1.025e-25   -7.612e-25  4.861e-22   -3.053e-119 1.034e-25   3.084e-24   1.308e-24   6.377e-26   1.899e-25   -2.237e-23  -2.999e-25  2.215e-23   -3.221e-25  2.738e-27   -1.435e-29  -1.025e-25  2.999e-25   -2.086e-25  
1.53993e+02  -1.251e-24  8.205e-26   -5.040e-29  -1.091e-24  0.000e+00   0.000e+00   0.000e+00   2.223e-23   1.020e-25   -7.869e-25  4.836e-22   -3.180e-119 1.034e-25   3.084e-24   1.328e-24   6.619e-26   1.947e-25   -2.223e-23  -3.024e-25  2.202e-23   -3.223e-25  2.734e-27   -1.452e-29  -1.020e-25  3.024e-25   -2.028e-25  
1.59634e+02  -1.271e-24  8.340e-26   -5.209e-29  -1.113e-24  0.000e+00   0.000e+00   0.000e+00   2.208e-23   1.015e-25   -8.135e-25  4.810e-22   -3.314e-119 1.034e-25   3.084e-24   1.348e-24   6.876e-26   1.994e-25   -2.208e-23  -3.047e-25  2.187e-23   -3.224e-25  2.729e-27   -1.470e-29  -1.015e-25  3.047e-25   -1.971e-25  
1.65482e+02  -1.293e-24  8.480e-26   -5.391e-29  -1.136e-24  0.000e+00   0.000e+00   0.000e+00   2.193e-23   1.009e-25   -8.410e-25  4.782e-22   -3.453e-119 1.034e-25   3.084e-24   1.370e-24   7.148e-26   2.043e-25   -2.193e-23  -3.069e-25  2.172e-23   -3.224e-25  2.723e-27   -1.489e-29  -1.009e-25  3.069e-25   -1.914e-25  
1.71544e+02  -1.316e-24  8.626e-26   -5.588e-29  -1.160e-24  0.000e+00   0.000e+00   0.000e+00   2.176e-23   1.003e-25   -8.693e-25  4.752e-22   -3.599e-119 1.034e-25   3.084e-24   1.392e-24   7.435e-26   2.091e-25   -2.176e-23  -3.089e-25  2.157e-23   -3.223e-25  2.717e-27   -1.510e-29  -1.003e-25  3.089e-25   -1.859e-25  
1.77828e+02  -1.339e-24  8.776e-26   -5.801e-29  -1.184e-24  0.000e+00   0.000e+00   0.000e+00   2.159e-23   9.969e-26   -8.987e-25  4.722e-22   -3.753e-119 1.034e-25   3.084e-24   1.415e-24   7.740e-26   2.139e-25   -2.159e-23  -3.106e-25  2.140e-23   -3.220e-25  2.710e-27   -1.533e-29  -9.969e-26  3.106e-25   -1.804e-25  
1.84342e+02  -1.364e-24  8.932e-26   -6.032e-29  -1.209e-24  0.000e+00   0.000e+00   0.000e+00   2.141e-23   9.901e-26   -9.289e-25  4.689e-22   -3.913e-119 1.034e-25   3.084e-24   1.439e-24   8.061e-26   2.187e-25   -2.141e-23  -3.121e-25  2.122e-23   -3.216e-25  2.703e-27   -1.557e-29  -9.901e-26  3.121e-25   -1.750e-25  
1.91095e+02  -1.390e-24  9.092e-26   -6.282e-29  -1.234e-24  0.000e+00   0.000e+00   0.000e+00   2.122e-23   9.829e-26   -9.601e-25  4.655e-22   -4.082e-119 1.034e-25   3.084e-24   1.463e-24   8.402e-26   2.234e-25   -2.122e-23  -3.134e-25  2.103e-23   -3.210e-25  2.695e-27   -1.584e-29  -9.829e-26  3.134e-25   -1.698e-25  
1.98096e+02  -1.416e-24  9.259e-26   -6.554e-29  -1.260e-24  0.000e+00   0.000e+00   0.000e+00   2.101e-23   9.752e-26   -9.923e-25  4.620e-22   -4.259e-119 1.034e-25   3.084e-24   1.489e-24   8.762e-26   2.281e-25   -2.101e-23  -3.143e-25  2.083e-23   -3.202e-25  2.687e-27   -1.612e-29  -9.752e-26  3.143e-25   -1.646e-25  
2.05353e+02  -1.444e-24  9.431e-26   -6.849e-29  -1.287e-24  0.000e+00   0.000e+00   0.000e+00   2.080e-23   9.670e-26   -1.026e-24  4.582e-22   -4.445e-119 1.034e-25   3.084e-24   1.516e-24   9.144e-26   2.327e-25   -2.080e-23  -3.150e-25  2.063e-23   -3.192e-25  2.677e-27   -1.643e-29  -9.670e-26  3.150e-25   -1.596e-25  
2.12875e+02  -1.473e-24  9.609e-26   -7.170e-29  -1.314e-24  0.000e+00   0.000e+00   0.000e+00   2.058e-23   9.583e-26   -1.060e-24  4.543e-22   -4.640e-119 1.034e-25   3.084e-24   1.543e-24   9.548e-26   2.373e-25   -2.058e-23  -3.154e-25  2.040e-23   -3.180e-25  2.667e-27   -1.676e-29  -9.583e-26  3.154e-25   -1.547e-25  
2.20673e+02  -1.503e-24  9.793e-26   -7.520e-29  -1.343e-24  0.000e+00   0.000e+00   0.000e+00   2.034e-23   9.491e-26   -1.095e-24  4.501e-22   -4.845e-119 1.034e-25   3.084e-24   1.572e-24   9.975e-26   2.417e-25   -2.034e-23  -3.154e-25  2.017e-23   -3.165e-25  2.657e-27   -1.712e-29  -9.491e-26  3.154e-25   -1.498e-25  
2.28757e+02  -1.534e-24  9.984e-26   -7.902e-29  -1.372e-24  0.000e+00   0.000e+00   0.000e+00   2.009e-23   9.392e-26   -1.131e-24  4.458e-22   -5.061e-119 1.034e-25   3.084e-24   1.602e-24   1.043e-25   2.460e-25   -2.009e-23  -3.151e-25  1.993e-23   -3.147e-25  2.645e-27   -1.750e-29  -9.392e-26  3.151e-25   -1.451e-25  
2.37137e+02  -1.567e-24  1.018e-25   -8.318e-29  -1.402e-24  0.000e+00   0.000e+00   0.000e+00   1.983e-23   9.288e-26   -1.169e-24  4.412e-22   -5.288e-119 1.034e-25   3.084e-24   1.633e-24   1.091e-25   2.502e-25   -1.983e-23  -3.143e-25  1.967e-23   -3.127e-25  2.633e-27   -1.791e-29  -9.288e-26  3.143e-25   -1.405e-25  
2.45824e+02  -1.601e-24  1.039e-25   -8.774e-29  -1.433e-24  0.000e+00   0.000e+00   0.000e+00   1.956e-23   9.177e-26   -1.207e-24  4.363e-22   -5.527e-119 1.034e-25   3.084e-24   1.665e-24   1.141e-25   2.542e-25   -1.956e-23  -3.132e-25  1.939e-23   -3.104e-25  2.619e-27   -1.835e-29  -9.177e-26  3.132e-25   -1.359e-25  
2.54830e+02  -1.637e-24  1.060e-25   -9.272e-29  -1.465e-24  0.000e+00   0.000e+00   0.000e+00   1.927e-23   9.060e-26   -1.247e-24  4.312e-22   -5.778e-119 1.034e-25   3.084e-24   1.699e-24   1.195e-25   2.579e-25   -1.927e-23  -3.116e-25  1.911e-23   -3.077e-25  2.605e-27   -1.882e-29  -9.060e-26  3.116e-25   -1.315e-25  
2.64165e+02  -1.674e-24  1.082e-25   -9.818e-29  -1.499e-24  0.000e+00   0.000e+00   0.000e+00   1.897e-23   8.935e-26   -1.287e-24  4.259e-22   -6.042e-119 1.034e-25   3.084e-24   1.733e-24   1.251e-25   2.615e-25   -1.897e-23  -3.096e-25  1.881e-23   -3.047e-25  2.589e-27   -1.933e-29  -8.935e-26  3.096e-25   -1.272e-25  
2.73842e+02  -1.713e-24  1.104e-25   -1.042e-28  -1.533e-24  0.000e+00   0.000e+00   0.000e+00   1.865e-23   8.803e-26   -1.329e-24  4.203e-22   -6.319e-119 1.034e-25   3.084e-24   1.770e-24   1.310e-25   2.649e-25   -1.865e-23  -3.071e-25  1.849e-23   -3.013e-25  2.572e-27   -1.986e-29  -8.803e-26  3.071e-25   -1.230e-25  
2.83874e+02  -1.754e-24  1.128e-25   -1.107e-28  -1.568e-24  0.000e+00   0.000e+00   0.000e+00   1.832e-23   8.664e-26   -1.371e-24  4.143e-22   -6.610e-119 1.034e-25   3.084e-24   1.807e-24   1.372e-25   2.680e-25   -1.832e-23  -3.041e-25  1.816e-23   -2.975e-25  2.554e-27   -2.043e-29  -8.664e-26  3.041e-25   -1.188e-25  
2.94273e+02  -1.796e-24  1.152e-25   -1.179e-28  -1.604e-24  0.000e+00   0.000e+00   0.000e+00   1.797e-23   8.517e-26   -1.415e-24  4.081e-22   -6.913e-119 1.034e-25   3.084e-24   1.845e-24   1.435e-25   2.708e-25   -1.797e-23  -3.006e-25  1.781e-23   -2.934e-25  2.534e-27   -2.104e-29  -8.517e-26  3.006e-25   -1.148e-25  
3.05053e+02  -1.839e-24  1.177e-25   -1.259e-28  -1.641e-24  0.000e+00   0.000e+00   0.000e+00   1.760e-23   8.362e-26   -1.460e-24  4.015e-22   -7.226e-119 1.034e-25   3.084e-24   1.884e-24   1.498e-25   2.733e-25   -1.760e-23  -2.967e-25  1.744e-23   -2.888e-25  2.510e-27   -2.169e-29  -8.362e-26  2.967e-25   -1.108e-25  
3.16228e+02  -1.884e-24  1.202e-25   -1.346e-28  -1.679e-24  0.000e+00   0.000e+00   0.000e+00   1.722e-23   8.199e-26   -1.506e-24  3.947e-22   -7.538e-119 1.034e-25   3.084e-24   1.922e-24   1.555e-25   2.755e-25   -1.722e-23  -2.923e-25  1.706e-23   -2.840e-25  2.482e-27   -2.239e-29  -8.199e-26  2.923e-25   -1.069e-25  
3.27812e+02  -1.931e-24  1.228e-25   -1.445e-28  -1.719e-24  0.000e+00   0.000e+00   0.000e+00   1.683e-23   8.028e-26   -1.552e-24  3.875e-22   -7.820e-119 1.034e-25   3.084e-24   1.956e-24   1.587e-25   2.774e-25   -1.683e-23  -2.874e-25  1.666e-23   -2.787e-25  2.442e-27   -2.316e-29  -8.028e-26  2.874e-25   -1.031e-25  
3.39821e+02  -1.980e-24  1.251e-25   -1.566e-28  -1.760e-24  0.000e+00   0.000e+00   0.000e+00   1.641e-23   7.849e-26   -1.600e-24  3.799e-22   -7.936e-119 1.034e-25   3.084e-24   1.966e-24   1.524e-25   2.789e-25   -1.641e-23  -2.820e-25  1.625e-23   -2.729e-25  2.365e-27   -2.416e-29  -7.849e-26  2.820e-25   -9.934e-26  
3.52269e+02  -2.030e-24  1.260e-25   -1.786e-28  -1.801e-24  0.000e+00   0.000e+00   0.000e+00   1.599e-23   7.661e-26   -1.649e-24  3.720e-22   -6.903e-119 1.034e-25   3.084e-24   1.826e-24   8.521e-26   2.801e-25   -1.599e-23  -2.762e-25  1.582e-23   -2.667e-25  2.078e-27   -2.650e-29  -7.661e-26  2.762e-25   -9.565e-26  
3.65174e+02  -2.081e-24  1.243e-25   -1.908e-28  -1.844e-24  0.000e+00   0.000e+00   0.000e+00   1.554e-23   7.464e-26   -1.698e-24  3.637e-22   -6.978e-119 1.034e-25   3.084e-24   1.827e-24   6.787e-26   2.810e-25   -1.554e-23  -2.697e-25  1.537e-23   -2.601e-25  1.962e-27   -2.719e-29  -7.464e-26  2.697e-25   -9.201e-26  
3.78552e+02  -2.135e-24  1.247e-25   -2.051e-28  -1.888e-24  0.000e+00   0.000e+00   0.000e+00   1.508e-23   7.259e-26   -1.748e-24  3.551e-22   -7.218e-119 1.034e-25   3.084e-24   1.861e-24   6.911e-26   2.814e-25   -1.508e-23  -2.627e-25  1.491e-23   -2.531e-25  1.906e-27   -2.804e-29  -7.259e-26  2.627e-25   -8.841e-26  
3.92419e+02  -2.189e-24  1.265e-25   -2.211e-28  -1.934e-24  0.000e+00   0.000e+00   0.000e+00   1.461e-23   7.047e-26   -1.799e-24  3.462e-22   -7.464e-119 1.034e-25   3.084e-24   1.896e-24   7.109e-26   2.816e-25   -1.461e-23  -2.552e-25  1.444e-23   -2.457e-25  1.860e-27   -2.894e-29  -7.047e-26  2.552e-25   -8.486e-26  
4.06794e+02  -2.246e-24  1.288e-25   -2.387e-28  -1.980e-24  0.000e+00   0.000e+00   0.000e+00   1.412e-23   6.827e-26   -1.851e-24  3.369e-22   -7.714e-119 1.034e-25   3.084e-24   1.933e-24   7.331e-26   2.814e-25   -1.412e-23  -2.472e-25  1.395e-23   -2.378e-25  1.817e-27   -2.989e-29  -6.827e-26  2.472e-25   -8.133e-26  
4.21697e+02  -2.303e-24  1.315e-25   -2.581e-28  -2.028e-24  0.000e+00   0.000e+00   0.000e+00   1.362e-23   6.600e-26   -1.903e-24  3.272e-22   -7.968e-119 1.034e-25   3.084e-24   1.970e-24   7.563e-26   2.808e-25   -1.362e-23  -2.387e-25  1.344e-23   -2.296e-25  1.775e-27   -3.088e-29  -6.600e-26  2.387e-25   -7.783e-26  
4.37144e+02  -2.362e-24  1.342e-25   -2.796e-28  -2.076e-24  0.000e+00   0.000e+00   0.000e+00   1.310e-23   6.366e-26   -1.955e-24  3.172e-22   -8.226e-119 1.034e-25   3.084e-24   2.009e-24   7.802e-26   2.800e-25   -1.310e-23  -2.299e-25  1.293e-23   -2.211e-25  1.732e-27   -3.191e-29  -6.366e-26  2.299e-25   -7.436e-26  
4.53158e+02  -2.422e-24  1.371e-25   -3.034e-28  -2.125e-24  0.000e+00   0.000e+00   0.000e+00   1.258e-23   6.126e-26   -2.008e-24  3.069e-22   -8.487e-119 1.034e-25   3.084e-24   2.049e-24   8.048e-26   2.789e-25   -1.258e-23  -2.206e-25  1.240e-23   -2.123e-25  1.688e-27   -3.298e-29  -6.126e-26  2.206e-25   -7.090e-26  
4.69759e+02  -2.483e-24  1.401e-25   -3.297e-28  -2.175e-24  0.000e+00   0.000e+00   0.000e+00   1.205e-23   5.881e-26   -2.061e-24  2.963e-22   -8.751e-119 1.034e-25   3.084e-24   2.091e-24   8.298e-26   2.775e-25   -1.205e-23  -2.111e-25  1.187e-23   -2.032e-25  1.643e-27   -3.408e-29  -5.881e-26  2.111e-25   -6.745e-26  
4.86968e+02  -2.544e-24  1.431e-25   -3.588e-28  -2.226e-24  0.000e+00   0.000e+00   0.000e+00   1.152e-23   5.631e-26   -2.114e-24  2.855e-22   -9.017e-119 1.034e-25   3.084e-24   2.133e-24   8.554e-26   2.759e-25   -1.152e-23  -2.014e-25  1.133e-23   -1.940e-25  1.597e-27   -3.522e-29  -5.631e-26  2.014e-25   -6.401e-26  
