!time         log(Av)       log(n)        log(Tg)       log(Td)       
!(yr)         log(mag)      log(cm-3)     log(K)        log(K)        
1.91095e+05   1.00000e+00   4.30103e+00   1.23146e+00   9.95676e-01   
1.98096e+05   1.00000e+00   4.30103e+00   1.23177e+00   9.95677e-01   
2.05353e+05   1.00000e+00   4.30103e+00   1.23212e+00   9.95677e-01   
2.12875e+05   1.00000e+00   4.30103e+00   1.23249e+00   9.95677e-01   
2.20673e+05   1.00000e+00   4.30103e+00   1.23289e+00   9.95678e-01   
2.28757e+05   1.00000e+00   4.30103e+00   1.23332e+00   9.95678e-01   
2.37137e+05   1.00000e+00   4.30103e+00   1.23377e+00   9.95679e-01   
2.45824e+05   1.00000e+00   4.30103e+00   1.23424e+00   9.95679e-01   
2.54830e+05   1.00000e+00   4.30103e+00   1.23474e+00   9.95680e-01   
2.64165e+05   1.00000e+00   4.30103e+00   1.23526e+00   9.95680e-01   
2.73842e+05   1.00000e+00   4.30103e+00   1.23581e+00   9.95681e-01   
2.83874e+05   1.00000e+00   4.30103e+00   1.23638e+00   9.95681e-01   
2.94273e+05   1.00000e+00   4.30103e+00   1.23697e+00   9.95682e-01   
3.05053e+05   1.00000e+00   4.30103e+00   1.23759e+00   9.95683e-01   
3.16228e+05   1.00000e+00   4.30103e+00   1.23824e+00   9.95683e-01   
3.27812e+05   1.00000e+00   4.30103e+00   1.23892e+00   9.95684e-01   
3.39821e+05   1.00000e+00   4.30103e+00   1.23963e+00   9.95685e-01   
3.52269e+05   1.00000e+00   4.30103e+00   1.24036e+00   9.95686e-01   
3.65174e+05   1.00000e+00   4.30103e+00   1.24112e+00   9.95686e-01   
3.78552e+05   1.00000e+00   4.30103e+00   1.24191e+00   9.95687e-01   
3.92419e+05   1.00000e+00   4.30103e+00   1.24271e+00   9.95688e-01   
4.06794e+05   1.00000e+00   4.30103e+00   1.24354e+00   9.95689e-01   
4.21697e+05   1.00000e+00   4.30103e+00   1.24438e+00   9.95690e-01   
4.37144e+05   1.00000e+00   4.30103e+00   1.24524e+00   9.95691e-01   
4.53158e+05   1.00000e+00   4.30103e+00   1.24611e+00   9.95692e-01   
4.69759e+05   1.00000e+00   4.30103e+00   1.24699e+00   9.95693e-01   
4.86968e+05   1.00000e+00   4.30103e+00   1.24788e+00   9.95694e-01   
5.04807e+05   1.00000e+00   4.30103e+00   1.24876e+00   9.95695e-01   
5.23299e+05   1.00000e+00   4.30103e+00   1.24965e+00   9.95696e-01   
5.42469e+05   1.00000e+00   4.30103e+00   1.25053e+00   9.95697e-01   
5.62341e+05   1.00000e+00   4.30103e+00   1.25140e+00   9.95698e-01   
5.82942e+05   1.00000e+00   4.30103e+00   1.25225e+00   9.95699e-01   
6.04296e+05   1.00000e+00   4.30103e+00   1.25309e+00   9.95700e-01   
6.26434e+05   1.00000e+00   4.30103e+00   1.25390e+00   9.95701e-01   
6.49382e+05   1.00000e+00   4.30103e+00   1.25469e+00   9.95702e-01   
6.73170e+05   1.00000e+00   4.30103e+00   1.25545e+00   9.95702e-01   
6.97831e+05   1.00000e+00   4.30103e+00   1.25616e+00   9.95703e-01   
7.23394e+05   1.00000e+00   4.30103e+00   1.25683e+00   9.95704e-01   
7.49894e+05   1.00000e+00   4.30103e+00   1.25745e+00   9.95705e-01   
7.77365e+05   1.00000e+00   4.30103e+00   1.25803e+00   9.95705e-01   
8.05842e+05   1.00000e+00   4.30103e+00   1.25855e+00   9.95706e-01   
8.35363e+05   1.00000e+00   4.30103e+00   1.25903e+00   9.95706e-01   
8.65964e+05   1.00000e+00   4.30103e+00   1.25946e+00   9.95707e-01   
8.97687e+05   1.00000e+00   4.30103e+00   1.25985e+00   9.95707e-01   
9.30572e+05   1.00000e+00   4.30103e+00   1.26018e+00   9.95708e-01   
9.64662e+05   1.00000e+00   4.30103e+00   1.26048e+00   9.95708e-01   
1.00000e+06   1.00000e+00   4.30103e+00   1.26074e+00   9.95708e-01   
1.03663e+06   1.00000e+00   4.30103e+00   1.26098e+00   9.95709e-01   
1.07461e+06   1.00000e+00   4.30103e+00   1.26118e+00   9.95709e-01   
1.11397e+06   1.00000e+00   4.30103e+00   1.26136e+00   9.95709e-01   
1.15478e+06   1.00000e+00   4.30103e+00   1.26153e+00   9.95709e-01   
1.19709e+06   1.00000e+00   4.30103e+00   1.26167e+00   9.95710e-01   
1.24094e+06   1.00000e+00   4.30103e+00   1.26181e+00   9.95710e-01   
1.28640e+06   1.00000e+00   4.30103e+00   1.26193e+00   9.95710e-01   
1.33352e+06   1.00000e+00   4.30103e+00   1.26205e+00   9.95710e-01   
1.38237e+06   1.00000e+00   4.30103e+00   1.26216e+00   9.95710e-01   
1.43301e+06   1.00000e+00   4.30103e+00   1.26227e+00   9.95710e-01   
1.48551e+06   1.00000e+00   4.30103e+00   1.26237e+00   9.95710e-01   
1.53993e+06   1.00000e+00   4.30103e+00   1.26248e+00   9.95710e-01   
1.59634e+06   1.00000e+00   4.30103e+00   1.26258e+00   9.95711e-01   
1.65482e+06   1.00000e+00   4.30103e+00   1.26268e+00   9.95711e-01   
1.71544e+06   1.00000e+00   4.30103e+00   1.26278e+00   9.95711e-01   
1.77828e+06   1.00000e+00   4.30103e+00   1.26288e+00   9.95711e-01   
1.84342e+06   1.00000e+00   4.30103e+00   1.26298e+00   9.95711e-01   
1.91095e+06   1.00000e+00   4.30103e+00   1.26309e+00   9.95711e-01   
1.98096e+06   1.00000e+00   4.30103e+00   1.26320e+00   9.95711e-01   
2.05353e+06   1.00000e+00   4.30103e+00   1.26331e+00   9.95711e-01   
2.12875e+06   1.00000e+00   4.30103e+00   1.26342e+00   9.95712e-01   
2.20673e+06   1.00000e+00   4.30103e+00   1.26353e+00   9.95712e-01   
2.28757e+06   1.00000e+00   4.30103e+00   1.26365e+00   9.95712e-01   
2.37137e+06   1.00000e+00   4.30103e+00   1.26377e+00   9.95712e-01   
2.45824e+06   1.00000e+00   4.30103e+00   1.26389e+00   9.95712e-01   
2.54830e+06   1.00000e+00   4.30103e+00   1.26402e+00   9.95712e-01   
2.64165e+06   1.00000e+00   4.30103e+00   1.26416e+00   9.95712e-01   
2.73842e+06   1.00000e+00   4.30103e+00   1.26431e+00   9.95713e-01   
2.83874e+06   1.00000e+00   4.30103e+00   1.26446e+00   9.95713e-01   
2.94273e+06   1.00000e+00   4.30103e+00   1.26462e+00   9.95713e-01   
3.05053e+06   1.00000e+00   4.30103e+00   1.26479e+00   9.95713e-01   
3.16228e+06   1.00000e+00   4.30103e+00   1.26500e+00   9.95713e-01   
3.27812e+06   1.00000e+00   4.30103e+00   1.26531e+00   9.95714e-01   
3.39821e+06   1.00000e+00   4.30103e+00   1.26631e+00   9.95715e-01   
3.52269e+06   1.00000e+00   4.30103e+00   1.26940e+00   9.95719e-01   
3.65174e+06   1.00000e+00   4.30103e+00   1.27255e+00   9.95722e-01   
3.78552e+06   1.00000e+00   4.30103e+00   1.27487e+00   9.95725e-01   
3.92419e+06   1.00000e+00   4.30103e+00   1.27659e+00   9.95727e-01   
4.06794e+06   1.00000e+00   4.30103e+00   1.27795e+00   9.95729e-01   
4.21697e+06   1.00000e+00   4.30103e+00   1.27915e+00   9.95730e-01   
4.37144e+06   1.00000e+00   4.30103e+00   1.28026e+00   9.95732e-01   
4.53158e+06   1.00000e+00   4.30103e+00   1.28136e+00   9.95733e-01   
4.69759e+06   1.00000e+00   4.30103e+00   1.28247e+00   9.95735e-01   
4.86968e+06   1.00000e+00   4.30103e+00   1.28359e+00   9.95736e-01   
5.04807e+06   1.00000e+00   4.30103e+00   1.28473e+00   9.95737e-01   
5.23299e+06   1.00000e+00   4.30103e+00   1.28589e+00   9.95739e-01   
5.42469e+06   1.00000e+00   4.30103e+00   1.28706e+00   9.95740e-01   
5.62341e+06   1.00000e+00   4.30103e+00   1.28824e+00   9.95742e-01   
5.82942e+06   1.00000e+00   4.30103e+00   1.28943e+00   9.95743e-01   
6.04296e+06   1.00000e+00   4.30103e+00   1.29061e+00   9.95745e-01   
6.26434e+06   1.00000e+00   4.30103e+00   1.29180e+00   9.95747e-01   
6.49382e+06   1.00000e+00   4.30103e+00   1.29295e+00   9.95748e-01   
6.73170e+06   1.00000e+00   4.30103e+00   1.29409e+00   9.95750e-01   
6.97831e+06   1.00000e+00   4.30103e+00   1.29520e+00   9.95751e-01   
7.23394e+06   1.00000e+00   4.30103e+00   1.29628e+00   9.95752e-01   
7.49894e+06   1.00000e+00   4.30103e+00   1.29731e+00   9.95754e-01   
7.77365e+06   1.00000e+00   4.30103e+00   1.29830e+00   9.95755e-01   
8.05842e+06   1.00000e+00   4.30103e+00   1.29925e+00   9.95756e-01   
8.35363e+06   1.00000e+00   4.30103e+00   1.30013e+00   9.95757e-01   
8.65964e+06   1.00000e+00   4.30103e+00   1.30098e+00   9.95759e-01   
8.97687e+06   1.00000e+00   4.30103e+00   1.30176e+00   9.95760e-01   
9.30572e+06   1.00000e+00   4.30103e+00   1.30249e+00   9.95761e-01   
9.64662e+06   1.00000e+00   4.30103e+00   1.30318e+00   9.95762e-01   
1.00000e+07   1.00000e+00   4.30103e+00   1.30381e+00   9.95762e-01   
1.03663e+07   1.00000e+00   4.30103e+00   1.30438e+00   9.95763e-01   
1.07461e+07   1.00000e+00   4.30103e+00   1.30492e+00   9.95764e-01   
1.11397e+07   1.00000e+00   4.30103e+00   1.30542e+00   9.95765e-01   
1.15478e+07   1.00000e+00   4.30103e+00   1.30587e+00   9.95765e-01   
1.19709e+07   1.00000e+00   4.30103e+00   1.30628e+00   9.95766e-01   
1.24094e+07   1.00000e+00   4.30103e+00   1.30666e+00   9.95766e-01   
1.28640e+07   1.00000e+00   4.30103e+00   1.30701e+00   9.95767e-01   
1.33352e+07   1.00000e+00   4.30103e+00   1.30734e+00   9.95767e-01   
1.38237e+07   1.00000e+00   4.30103e+00   1.30764e+00   9.95768e-01   
1.43301e+07   1.00000e+00   4.30103e+00   1.30792e+00   9.95768e-01   
1.48551e+07   1.00000e+00   4.30103e+00   1.30818e+00   9.95768e-01   
1.53993e+07   1.00000e+00   4.30103e+00   1.30843e+00   9.95769e-01   
1.59634e+07   1.00000e+00   4.30103e+00   1.30866e+00   9.95769e-01   
1.65482e+07   1.00000e+00   4.30103e+00   1.30889e+00   9.95769e-01   
1.71544e+07   1.00000e+00   4.30103e+00   1.30911e+00   9.95770e-01   
1.77828e+07   1.00000e+00   4.30103e+00   1.30932e+00   9.95770e-01   
1.84342e+07   1.00000e+00   4.30103e+00   1.30953e+00   9.95770e-01   
1.91095e+07   1.00000e+00   4.30103e+00   1.30974e+00   9.95771e-01   
1.98096e+07   1.00000e+00   4.30103e+00   1.30994e+00   9.95771e-01   
2.05353e+07   1.00000e+00   4.30103e+00   1.31014e+00   9.95771e-01   
2.12875e+07   1.00000e+00   4.30103e+00   1.31034e+00   9.95771e-01   
2.20673e+07   1.00000e+00   4.30103e+00   1.31054e+00   9.95772e-01   
2.28757e+07   1.00000e+00   4.30103e+00   1.31074e+00   9.95772e-01   
2.37137e+07   1.00000e+00   4.30103e+00   1.31095e+00   9.95772e-01   
2.45824e+07   1.00000e+00   4.30103e+00   1.31116e+00   9.95773e-01   
2.54830e+07   1.00000e+00   4.30103e+00   1.31136e+00   9.95773e-01   
2.64165e+07   1.00000e+00   4.30103e+00   1.31157e+00   9.95773e-01   
2.73842e+07   1.00000e+00   4.30103e+00   1.31178e+00   9.95773e-01   
2.83874e+07   1.00000e+00   4.30103e+00   1.31200e+00   9.95774e-01   
2.94273e+07   1.00000e+00   4.30103e+00   1.31221e+00   9.95774e-01   
3.05053e+07   1.00000e+00   4.30103e+00   1.31243e+00   9.95774e-01   
3.16228e+07   1.00000e+00   4.30103e+00   1.31264e+00   9.95775e-01   
3.27812e+07   1.00000e+00   4.30103e+00   1.31285e+00   9.95775e-01   
3.39821e+07   1.00000e+00   4.30103e+00   1.31306e+00   9.95775e-01   
3.52269e+07   1.00000e+00   4.30103e+00   1.31327e+00   9.95775e-01   
3.65174e+07   1.00000e+00   4.30103e+00   1.31348e+00   9.95776e-01   
3.78552e+07   1.00000e+00   4.30103e+00   1.31369e+00   9.95776e-01   
3.92419e+07   1.00000e+00   4.30103e+00   1.31389e+00   9.95776e-01   
4.06794e+07   1.00000e+00   4.30103e+00   1.31409e+00   9.95777e-01   
4.21697e+07   1.00000e+00   4.30103e+00   1.31429e+00   9.95777e-01   
4.37144e+07   1.00000e+00   4.30103e+00   1.31448e+00   9.95777e-01   
4.53158e+07   1.00000e+00   4.30103e+00   1.31467e+00   9.95777e-01   
4.69759e+07   1.00000e+00   4.30103e+00   1.31485e+00   9.95778e-01   
4.86968e+07   1.00000e+00   4.30103e+00   1.31503e+00   9.95778e-01   
5.04807e+07   1.00000e+00   4.30103e+00   1.31521e+00   9.95778e-01   
5.23299e+07   1.00000e+00   4.30103e+00   1.31538e+00   9.95778e-01   
5.42469e+07   1.00000e+00   4.30103e+00   1.31554e+00   9.95779e-01   
5.62341e+07   1.00000e+00   4.30103e+00   1.31570e+00   9.95779e-01   
5.82942e+07   1.00000e+00   4.30103e+00   1.31584e+00   9.95779e-01   
6.04296e+07   1.00000e+00   4.30103e+00   1.31598e+00   9.95779e-01   
6.26434e+07   1.00000e+00   4.30103e+00   1.31611e+00   9.95779e-01   
6.49382e+07   1.00000e+00   4.30103e+00   1.31624e+00   9.95780e-01   
6.73170e+07   1.00000e+00   4.30103e+00   1.31635e+00   9.95780e-01   
6.97831e+07   1.00000e+00   4.30103e+00   1.31646e+00   9.95780e-01   
7.23394e+07   1.00000e+00   4.30103e+00   1.31656e+00   9.95780e-01   
7.49894e+07   1.00000e+00   4.30103e+00   1.31665e+00   9.95780e-01   
7.77365e+07   1.00000e+00   4.30103e+00   1.31674e+00   9.95780e-01   
8.05842e+07   1.00000e+00   4.30103e+00   1.31682e+00   9.95780e-01   
8.35363e+07   1.00000e+00   4.30103e+00   1.31689e+00   9.95781e-01   
8.65964e+07   1.00000e+00   4.30103e+00   1.31695e+00   9.95781e-01   
8.97687e+07   1.00000e+00   4.30103e+00   1.31701e+00   9.95781e-01   
9.30572e+07   1.00000e+00   4.30103e+00   1.31706e+00   9.95781e-01   
9.64662e+07   1.00000e+00   4.30103e+00   1.31711e+00   9.95781e-01   
1.00000e+08   1.00000e+00   4.30103e+00   1.31715e+00   9.95781e-01   
