! p1 - total abundance of grain mantle molecules, [molecules/H]
! p2 - abundance of hydrocarbon molecules in ice mantles, CnHm, n >=2,  [molecules/H]
! p3 - parameter of H2 formation on grains (reaction *H+*H), rate = a*n_H_tot*n_H, a [cm3 s-1]
! p4 - electron concentration, [cm-3]
! p5 - ion concentration (without PAHs and small grains), [cm-3]
! p6 - total electric charge of grains, [cm-3]
!1             2             3             4             5             6             7             8             9             10            11            
!time(yrs)     T_n           T_i           T_e           oph2          p1            p2            p3            p4            p5            p6            
2.0535250e+02  1.13545e+01   1.13812e+01   1.13812e+01   9.99955e-02   2.95982e-07   2.09383e-10   1.97916e-18   1.45724e+00   1.45725e+00   -2.22784e-07  
2.1287517e+02  1.14007e+01   1.14278e+01   1.14278e+01   9.99952e-02   3.05578e-07   2.25147e-10   2.04420e-18   1.42057e+00   1.42059e+00   -2.22825e-07  
2.2067341e+02  1.14481e+01   1.14757e+01   1.14757e+01   9.99949e-02   3.15469e-07   2.42118e-10   2.11163e-18   1.38382e+00   1.38383e+00   -2.22867e-07  
2.2875732e+02  1.14969e+01   1.15248e+01   1.15248e+01   9.99946e-02   3.25664e-07   2.60380e-10   2.18154e-18   1.34699e+00   1.34701e+00   -2.22911e-07  
2.3713737e+02  1.15468e+01   1.15752e+01   1.15752e+01   9.99943e-02   3.36174e-07   2.80016e-10   2.25399e-18   1.31012e+00   1.31013e+00   -2.22955e-07  
2.4582441e+02  1.15981e+01   1.16268e+01   1.16268e+01   9.99939e-02   3.47012e-07   3.01116e-10   2.32901e-18   1.27321e+00   1.27323e+00   -2.23002e-07  
2.5482967e+02  1.16506e+01   1.16797e+01   1.16797e+01   9.99935e-02   3.58189e-07   3.23767e-10   2.40653e-18   1.23630e+00   1.23632e+00   -2.23049e-07  
2.6416483e+02  1.17043e+01   1.17339e+01   1.17339e+01   9.99932e-02   3.69722e-07   3.48055e-10   2.48632e-18   1.19942e+00   1.19943e+00   -2.23098e-07  
2.7384196e+02  1.17593e+01   1.17893e+01   1.17893e+01   9.99927e-02   3.81627e-07   3.74065e-10   2.56780e-18   1.16258e+00   1.16259e+00   -2.23148e-07  
2.8387360e+02  1.18155e+01   1.18459e+01   1.18459e+01   9.99923e-02   3.93928e-07   4.01874e-10   2.64975e-18   1.12581e+00   1.12583e+00   -2.23199e-07  
2.9427272e+02  1.18729e+01   1.19037e+01   1.19037e+01   9.99919e-02   4.06655e-07   4.31553e-10   2.72947e-18   1.08914e+00   1.08916e+00   -2.23251e-07  
3.0505279e+02  1.19314e+01   1.19626e+01   1.19626e+01   9.99914e-02   4.19853e-07   4.63170e-10   2.80083e-18   1.05260e+00   1.05262e+00   -2.23305e-07  
3.1622777e+02  1.19910e+01   1.20227e+01   1.20227e+01   9.99909e-02   4.33600e-07   4.96805e-10   2.84820e-18   1.01622e+00   1.01624e+00   -2.23360e-07  
3.2781212e+02  1.20517e+01   1.20837e+01   1.20837e+01   9.99904e-02   4.48058e-07   5.32654e-10   2.82383e-18   9.80024e-01   9.80049e-01   -2.23416e-07  
3.3982083e+02  1.21134e+01   1.21458e+01   1.21458e+01   9.99898e-02   4.63675e-07   5.71609e-10   2.52915e-18   9.44054e-01   9.44081e-01   -2.23473e-07  
3.5226947e+02  1.21760e+01   1.22088e+01   1.22088e+01   9.99893e-02   4.82356e-07   6.17450e-10   5.59723e-19   9.08341e-01   9.08370e-01   -2.23532e-07  
3.6517413e+02  1.22395e+01   1.22726e+01   1.22726e+01   9.99887e-02   5.10009e-07   1.18142e-09   3.48649e-19   8.72922e-01   8.72953e-01   -2.23591e-07  
3.7855152e+02  1.23037e+01   1.23372e+01   1.23372e+01   9.99881e-02   5.39400e-07   1.86722e-09   3.66917e-19   8.37834e-01   8.37867e-01   -2.23651e-07  
3.9241898e+02  1.23686e+01   1.24025e+01   1.24024e+01   9.99874e-02   5.70160e-07   2.62291e-09   3.85361e-19   8.03116e-01   8.03151e-01   -2.23712e-07  
4.0679443e+02  1.24341e+01   1.24682e+01   1.24682e+01   9.99868e-02   6.02353e-07   3.45232e-09   4.03382e-19   7.68809e-01   7.68847e-01   -2.23773e-07  
4.2169650e+02  1.25000e+01   1.25344e+01   1.25344e+01   9.99861e-02   6.36043e-07   4.35880e-09   4.20965e-19   7.34957e-01   7.34997e-01   -2.23835e-07  
4.3714448e+02  1.25663e+01   1.26009e+01   1.26009e+01   9.99854e-02   6.71295e-07   5.34561e-09   4.38149e-19   7.01605e-01   7.01647e-01   -2.23898e-07  
4.5315836e+02  1.26327e+01   1.26676e+01   1.26676e+01   9.99847e-02   7.08176e-07   6.41601e-09   4.54966e-19   6.68797e-01   6.68842e-01   -2.23960e-07  
4.6975888e+02  1.26992e+01   1.27343e+01   1.27343e+01   9.99839e-02   7.46756e-07   7.57323e-09   4.71440e-19   6.36580e-01   6.36628e-01   -2.24023e-07  
4.8696753e+02  1.27656e+01   1.28009e+01   1.28008e+01   9.99832e-02   7.87103e-07   8.82047e-09   4.87586e-19   6.05003e-01   6.05054e-01   -2.24085e-07  
5.0480657e+02  1.28317e+01   1.28672e+01   1.28671e+01   9.99824e-02   8.29291e-07   1.01609e-08   5.03413e-19   5.74114e-01   5.74167e-01   -2.24148e-07  
5.2329911e+02  1.28974e+01   1.29330e+01   1.29330e+01   9.99815e-02   8.73393e-07   1.15978e-08   5.18924e-19   5.43959e-01   5.44014e-01   -2.24209e-07  
5.4246909e+02  1.29626e+01   1.29982e+01   1.29982e+01   9.99807e-02   9.19485e-07   1.31342e-08   5.34120e-19   5.14585e-01   5.14644e-01   -2.24270e-07  
5.6234133e+02  1.30270e+01   1.30627e+01   1.30626e+01   9.99798e-02   9.67643e-07   1.47732e-08   5.49001e-19   4.86039e-01   4.86100e-01   -2.24330e-07  
5.8294153e+02  1.30906e+01   1.31262e+01   1.31262e+01   9.99789e-02   1.01795e-06   1.65180e-08   5.63565e-19   4.58362e-01   4.58426e-01   -2.24389e-07  
6.0429639e+02  1.31531e+01   1.31887e+01   1.31887e+01   9.99780e-02   1.07048e-06   1.83718e-08   5.77810e-19   4.31596e-01   4.31661e-01   -2.24446e-07  
6.2643354e+02  1.32144e+01   1.32500e+01   1.32499e+01   9.99771e-02   1.12532e-06   2.03377e-08   5.91736e-19   4.05775e-01   4.05843e-01   -2.24502e-07  
6.4938163e+02  1.32745e+01   1.33099e+01   1.33099e+01   9.99761e-02   1.18255e-06   2.24189e-08   6.05343e-19   3.80928e-01   3.80998e-01   -2.24529e-07  
6.7317038e+02  1.33331e+01   1.33684e+01   1.33684e+01   9.99751e-02   1.24226e-06   2.46185e-08   6.18632e-19   3.57078e-01   3.57150e-01   -2.24555e-07  
6.9783058e+02  1.33901e+01   1.34254e+01   1.34253e+01   9.99741e-02   1.30453e-06   2.69399e-08   6.31608e-19   3.34246e-01   3.34319e-01   -2.24579e-07  
7.2339416e+02  1.34455e+01   1.34807e+01   1.34806e+01   9.99730e-02   1.36946e-06   2.93864e-08   6.44276e-19   3.12447e-01   3.12521e-01   -2.24601e-07  
7.4989421e+02  1.34992e+01   1.35343e+01   1.35342e+01   9.99719e-02   1.43713e-06   3.19613e-08   6.56643e-19   2.91688e-01   2.91763e-01   -2.24621e-07  
7.7736503e+02  1.35511e+01   1.35862e+01   1.35861e+01   9.99708e-02   1.50765e-06   3.46682e-08   6.68718e-19   2.71970e-01   2.72045e-01   -2.24638e-07  
8.0584219e+02  1.36012e+01   1.36363e+01   1.36362e+01   9.99696e-02   1.58111e-06   3.75106e-08   6.80509e-19   2.53287e-01   2.53363e-01   -2.24654e-07  
8.3536255e+02  1.36495e+01   1.36846e+01   1.36846e+01   9.99684e-02   1.65760e-06   4.04923e-08   6.92026e-19   2.35626e-01   2.35701e-01   -2.24666e-07  
8.6596432e+02  1.36960e+01   1.37312e+01   1.37312e+01   9.99672e-02   1.73723e-06   4.36170e-08   7.03278e-19   2.18967e-01   2.19042e-01   -2.24676e-07  
8.9768713e+02  1.37406e+01   1.37761e+01   1.37760e+01   9.99659e-02   1.82011e-06   4.68887e-08   7.14274e-19   2.03286e-01   2.03359e-01   -2.24684e-07  
9.3057204e+02  1.37835e+01   1.38193e+01   1.38192e+01   9.99645e-02   1.90635e-06   5.03115e-08   7.25021e-19   1.88550e-01   1.88623e-01   -2.24688e-07  
9.6466162e+02  1.38246e+01   1.38609e+01   1.38608e+01   9.99631e-02   1.99605e-06   5.38897e-08   7.35526e-19   1.74726e-01   1.74797e-01   -2.24689e-07  
1.0000000e+03  1.38640e+01   1.39009e+01   1.39008e+01   9.99617e-02   2.08934e-06   5.76277e-08   7.45795e-19   1.61775e-01   1.61845e-01   -2.24687e-07  
1.0366329e+03  1.39018e+01   1.39395e+01   1.39394e+01   9.99602e-02   2.18633e-06   6.15302e-08   7.55831e-19   1.49656e-01   1.49724e-01   -2.24681e-07  
1.0746078e+03  1.39381e+01   1.39767e+01   1.39766e+01   9.99586e-02   2.28715e-06   6.56020e-08   7.65637e-19   1.38327e-01   1.38394e-01   -2.24672e-07  
1.1139739e+03  1.39728e+01   1.40126e+01   1.40125e+01   9.99569e-02   2.39193e-06   6.98480e-08   7.75212e-19   1.27745e-01   1.27811e-01   -2.24659e-07  
1.1547820e+03  1.40062e+01   1.40473e+01   1.40472e+01   9.99552e-02   2.50081e-06   7.42736e-08   7.84556e-19   1.17867e-01   1.17931e-01   -2.24641e-07  
1.1970850e+03  1.40382e+01   1.40810e+01   1.40809e+01   9.99535e-02   2.61393e-06   7.88841e-08   7.93666e-19   1.08650e-01   1.08712e-01   -2.24619e-07  
1.2409378e+03  1.40690e+01   1.41138e+01   1.41137e+01   9.99516e-02   2.73142e-06   8.36851e-08   8.02537e-19   1.00053e-01   1.00114e-01   -2.24592e-07  
1.2863969e+03  1.40987e+01   1.41457e+01   1.41456e+01   9.99497e-02   2.85344e-06   8.86826e-08   8.11163e-19   9.20366e-02   9.20962e-02   -2.24560e-07  
1.3335214e+03  1.41273e+01   1.41769e+01   1.41768e+01   9.99476e-02   2.98015e-06   9.38827e-08   8.19539e-19   8.45627e-02   8.46214e-02   -2.24521e-07  
1.3823722e+03  1.41550e+01   1.42075e+01   1.42074e+01   9.99455e-02   3.11170e-06   9.92915e-08   8.27654e-19   7.75962e-02   7.76541e-02   -2.24476e-07  
1.4330126e+03  1.41817e+01   1.42377e+01   1.42376e+01   9.99433e-02   3.24827e-06   1.04916e-07   8.35502e-19   7.11041e-02   7.11617e-02   -2.24424e-07  
1.4855080e+03  1.42077e+01   1.42676e+01   1.42675e+01   9.99411e-02   3.39003e-06   1.10762e-07   8.43071e-19   6.50560e-02   6.51134e-02   -2.24363e-07  
1.5399265e+03  1.42329e+01   1.42973e+01   1.42972e+01   9.99387e-02   3.53715e-06   1.16838e-07   8.50351e-19   5.94239e-02   5.94814e-02   -2.24293e-07  
1.5963385e+03  1.42576e+01   1.43271e+01   1.43270e+01   9.99362e-02   3.68983e-06   1.23150e-07   8.57332e-19   5.41820e-02   5.42400e-02   -2.24212e-07  
1.6548171e+03  1.42817e+01   1.43570e+01   1.43570e+01   9.99336e-02   3.84826e-06   1.29706e-07   8.64001e-19   4.93069e-02   4.93657e-02   -2.24119e-07  
1.7154379e+03  1.43053e+01   1.43873e+01   1.43873e+01   9.99310e-02   4.01265e-06   1.36514e-07   8.70346e-19   4.47775e-02   4.48374e-02   -2.24013e-07  
1.7782794e+03  1.43286e+01   1.44182e+01   1.44183e+01   9.99282e-02   4.18319e-06   1.43581e-07   8.76354e-19   4.05744e-02   4.06357e-02   -2.23890e-07  
1.8434230e+03  1.43515e+01   1.44499e+01   1.44501e+01   9.99253e-02   4.36012e-06   1.50917e-07   8.82011e-19   3.66802e-02   3.67432e-02   -2.23749e-07  
1.9109530e+03  1.43743e+01   1.44826e+01   1.44830e+01   9.99223e-02   4.54365e-06   1.58528e-07   8.87302e-19   3.30792e-02   3.31443e-02   -2.23587e-07  
1.9809568e+03  1.43969e+01   1.45167e+01   1.45174e+01   9.99192e-02   4.73403e-06   1.66425e-07   8.92213e-19   2.97569e-02   2.98243e-02   -2.23400e-07  
2.0535250e+03  1.44195e+01   1.45524e+01   1.45534e+01   9.99160e-02   4.93149e-06   1.74615e-07   8.96725e-19   2.67004e-02   2.67705e-02   -2.23185e-07  
2.1287517e+03  1.44422e+01   1.45902e+01   1.45916e+01   9.99127e-02   5.13629e-06   1.83108e-07   9.00823e-19   2.38976e-02   2.39705e-02   -2.22937e-07  
2.2067341e+03  1.44650e+01   1.46302e+01   1.46322e+01   9.99092e-02   5.34869e-06   1.91913e-07   9.04485e-19   2.13371e-02   2.14132e-02   -2.22652e-07  
2.2875732e+03  1.44879e+01   1.46731e+01   1.46758e+01   9.99057e-02   5.56898e-06   2.01039e-07   9.07690e-19   1.90083e-02   1.90876e-02   -2.22325e-07  
2.3713737e+03  1.45112e+01   1.47191e+01   1.47229e+01   9.99020e-02   5.79744e-06   2.10497e-07   9.10417e-19   1.69005e-02   1.69832e-02   -2.21949e-07  
2.4582441e+03  1.45349e+01   1.47687e+01   1.47738e+01   9.98982e-02   6.03436e-06   2.20295e-07   9.12638e-19   1.50034e-02   1.50897e-02   -2.21519e-07  
2.5482967e+03  1.45589e+01   1.48224e+01   1.48292e+01   9.98943e-02   6.28007e-06   2.30443e-07   9.14325e-19   1.33064e-02   1.33962e-02   -2.21029e-07  
2.6416483e+03  1.45836e+01   1.48804e+01   1.48895e+01   9.98903e-02   6.53489e-06   2.40951e-07   9.15449e-19   1.17982e-02   1.18917e-02   -2.20476e-07  
2.7384196e+03  1.46088e+01   1.49431e+01   1.49550e+01   9.98862e-02   6.79915e-06   2.51829e-07   9.15976e-19   1.04674e-02   1.05645e-02   -2.19855e-07  
2.8387360e+03  1.46346e+01   1.50106e+01   1.50261e+01   9.98820e-02   7.07321e-06   2.63086e-07   9.15868e-19   9.30164e-03   9.40240e-03   -2.19167e-07  
2.9427272e+03  1.46612e+01   1.50828e+01   1.51028e+01   9.98776e-02   7.35746e-06   2.74733e-07   9.15086e-19   8.28809e-03   8.39252e-03   -2.18414e-07  
3.0505279e+03  1.46887e+01   1.51596e+01   1.51849e+01   9.98731e-02   7.65226e-06   2.86779e-07   9.13585e-19   7.41337e-03   7.52151e-03   -2.17601e-07  
3.1622777e+03  1.47169e+01   1.52404e+01   1.52721e+01   9.98685e-02   7.95805e-06   2.99233e-07   9.11321e-19   6.66377e-03   6.77569e-03   -2.16739e-07  
3.2781212e+03  1.47462e+01   1.53245e+01   1.53637e+01   9.98639e-02   8.27531e-06   3.12104e-07   9.08246e-19   6.02551e-03   6.14129e-03   -2.15841e-07  
3.3982083e+03  1.47764e+01   1.54111e+01   1.54587e+01   9.98591e-02   8.60448e-06   3.25400e-07   9.04305e-19   5.48498e-03   5.60474e-03   -2.14922e-07  
3.5226947e+03  1.48077e+01   1.54990e+01   1.55562e+01   9.98542e-02   8.94606e-06   3.39131e-07   8.99440e-19   5.02908e-03   5.15294e-03   -2.14001e-07  
3.6517413e+03  1.48401e+01   1.55873e+01   1.56551e+01   9.98492e-02   9.30052e-06   3.53302e-07   8.93586e-19   4.64548e-03   4.77352e-03   -2.13091e-07  
3.7855152e+03  1.48736e+01   1.56753e+01   1.57544e+01   9.98441e-02   9.66840e-06   3.67921e-07   8.86676e-19   4.32281e-03   4.45513e-03   -2.12208e-07  
3.9241898e+03  1.49084e+01   1.57623e+01   1.58535e+01   9.98389e-02   1.00502e-05   3.82992e-07   8.78637e-19   4.05090e-03   4.18755e-03   -2.11362e-07  
4.0679443e+03  1.49444e+01   1.58479e+01   1.59517e+01   9.98336e-02   1.04466e-05   3.98521e-07   8.69390e-19   3.82081e-03   3.96180e-03   -2.10559e-07  
4.2169650e+03  1.49817e+01   1.59320e+01   1.60488e+01   9.98282e-02   1.08581e-05   4.14509e-07   8.58854e-19   3.62495e-03   3.77024e-03   -2.09801e-07  
4.3714448e+03  1.50204e+01   1.60145e+01   1.61448e+01   9.98227e-02   1.12854e-05   4.30957e-07   8.46940e-19   3.45688e-03   3.60642e-03   -2.09090e-07  
4.5315836e+03  1.50604e+01   1.60957e+01   1.62397e+01   9.98171e-02   1.17291e-05   4.47865e-07   8.33556e-19   3.31132e-03   3.46502e-03   -2.08421e-07  
4.6975888e+03  1.51019e+01   1.61757e+01   1.63337e+01   9.98114e-02   1.21900e-05   4.65227e-07   8.18605e-19   3.18399e-03   3.34176e-03   -2.07793e-07  
4.8696753e+03  1.51448e+01   1.62550e+01   1.64271e+01   9.98057e-02   1.26687e-05   4.83038e-07   8.01985e-19   3.07145e-03   3.23320e-03   -2.07201e-07  
5.0480657e+03  1.51892e+01   1.63336e+01   1.65202e+01   9.97998e-02   1.31660e-05   5.01287e-07   7.83591e-19   2.97096e-03   3.13661e-03   -2.06640e-07  
5.2329911e+03  1.52350e+01   1.64121e+01   1.66133e+01   9.97938e-02   1.36828e-05   5.19960e-07   7.63315e-19   2.88035e-03   3.04981e-03   -2.06106e-07  
5.4246909e+03  1.52824e+01   1.64904e+01   1.67068e+01   9.97877e-02   1.42199e-05   5.39039e-07   7.41047e-19   2.79786e-03   2.97110e-03   -2.05605e-07  
5.6234133e+03  1.53313e+01   1.65691e+01   1.68008e+01   9.97815e-02   1.47781e-05   5.58500e-07   7.16682e-19   2.72210e-03   2.89908e-03   -2.05147e-07  
5.8294153e+03  1.53818e+01   1.66481e+01   1.68958e+01   9.97752e-02   1.53585e-05   5.78314e-07   6.90120e-19   2.65195e-03   2.83266e-03   -2.04706e-07  
6.0429639e+03  1.54339e+01   1.67279e+01   1.69919e+01   9.97688e-02   1.59620e-05   5.98447e-07   6.61287e-19   2.58643e-03   2.77088e-03   -2.04258e-07  
6.2643354e+03  1.54876e+01   1.68085e+01   1.70896e+01   9.97623e-02   1.65897e-05   6.18855e-07   6.30146e-19   2.52466e-03   2.71288e-03   -2.03803e-07  
6.4938163e+03  1.55430e+01   1.68902e+01   1.71890e+01   9.97557e-02   1.72426e-05   6.39491e-07   5.96738e-19   2.46611e-03   2.65815e-03   -2.03354e-07  
6.7317038e+03  1.56000e+01   1.69731e+01   1.72904e+01   9.97490e-02   1.79218e-05   6.60302e-07   5.61252e-19   2.41032e-03   2.60625e-03   -2.02910e-07  
6.9783058e+03  1.56587e+01   1.70573e+01   1.73941e+01   9.97421e-02   1.86287e-05   6.81226e-07   5.24151e-19   2.35686e-03   2.55677e-03   -2.02468e-07  
7.2339416e+03  1.57190e+01   1.71429e+01   1.75002e+01   9.97351e-02   1.93644e-05   7.02204e-07   4.86421e-19   2.30535e-03   2.50935e-03   -2.02026e-07  
7.4989421e+03  1.57811e+01   1.72302e+01   1.76090e+01   9.97280e-02   2.01301e-05   7.23177e-07   4.49989e-19   2.25549e-03   2.46370e-03   -2.01581e-07  
7.7736503e+03  1.58449e+01   1.73192e+01   1.77208e+01   9.97209e-02   2.09269e-05   7.44090e-07   4.18271e-19   2.20696e-03   2.41953e-03   -2.01130e-07  
8.0584219e+03  1.59104e+01   1.74100e+01   1.78360e+01   9.97135e-02   2.17562e-05   7.64870e-07   3.96007e-19   2.15953e-03   2.37661e-03   -2.00672e-07  
8.3536255e+03  1.59776e+01   1.75029e+01   1.79547e+01   9.97061e-02   2.26191e-05   7.85371e-07   3.86619e-19   2.11297e-03   2.33474e-03   -2.00203e-07  
8.6596432e+03  1.60465e+01   1.75977e+01   1.80772e+01   9.96986e-02   2.35172e-05   8.05352e-07   3.89177e-19   2.06716e-03   2.29382e-03   -1.99723e-07  
8.9768713e+03  1.61172e+01   1.76946e+01   1.82037e+01   9.96909e-02   2.44523e-05   8.24564e-07   4.00727e-19   2.02206e-03   2.25381e-03   -1.99229e-07  
9.3057204e+03  1.61896e+01   1.77933e+01   1.83341e+01   9.96832e-02   2.54261e-05   8.42814e-07   4.20045e-19   1.97762e-03   2.21470e-03   -1.98721e-07  
9.6466162e+03  1.62637e+01   1.78941e+01   1.84688e+01   9.96753e-02   2.64404e-05   8.59963e-07   4.48230e-19   1.93378e-03   2.17645e-03   -1.98198e-07  
1.0000000e+04  1.63395e+01   1.79968e+01   1.86080e+01   9.96673e-02   2.74969e-05   8.75926e-07   4.88085e-19   1.89049e-03   2.13901e-03   -1.97657e-07  
1.0366329e+04  1.64170e+01   1.81014e+01   1.87520e+01   9.96593e-02   2.85971e-05   8.90698e-07   5.43413e-19   1.84766e-03   2.10234e-03   -1.97097e-07  
1.0746078e+04  1.64961e+01   1.82080e+01   1.89009e+01   9.96511e-02   2.97424e-05   9.04379e-07   6.17777e-19   1.80525e-03   2.06642e-03   -1.96516e-07  
1.1139739e+04  1.65768e+01   1.83166e+01   1.90551e+01   9.96428e-02   3.09338e-05   9.17174e-07   7.12651e-19   1.76320e-03   2.03122e-03   -1.95912e-07  
1.1547820e+04  1.66591e+01   1.84269e+01   1.92149e+01   9.96345e-02   3.21723e-05   9.29366e-07   8.26443e-19   1.72149e-03   1.99675e-03   -1.95282e-07  
1.1970850e+04  1.67428e+01   1.85391e+01   1.93805e+01   9.96261e-02   3.34586e-05   9.41244e-07   9.55684e-19   1.68010e-03   1.96303e-03   -1.94625e-07  
1.2409378e+04  1.68280e+01   1.86528e+01   1.95522e+01   9.96176e-02   3.47936e-05   9.53056e-07   1.09692e-18   1.63902e-03   1.93010e-03   -1.93939e-07  
1.2863969e+04  1.69144e+01   1.87681e+01   1.97303e+01   9.96090e-02   3.61783e-05   9.64999e-07   1.24766e-18   1.59828e-03   1.89800e-03   -1.93221e-07  
1.3335214e+04  1.70022e+01   1.88847e+01   1.99150e+01   9.96004e-02   3.76138e-05   9.77225e-07   1.40646e-18   1.55787e-03   1.86680e-03   -1.92470e-07  
1.3823722e+04  1.70911e+01   1.90023e+01   2.01064e+01   9.95917e-02   3.91013e-05   9.89850e-07   1.57285e-18   1.51782e-03   1.83656e-03   -1.91683e-07  
1.4330126e+04  1.71809e+01   1.91207e+01   2.03048e+01   9.95830e-02   4.06422e-05   1.00297e-06   1.74723e-18   1.47816e-03   1.80737e-03   -1.90859e-07  
1.4855080e+04  1.72717e+01   1.92397e+01   2.05104e+01   9.95742e-02   4.22376e-05   1.01667e-06   1.93091e-18   1.43891e-03   1.77932e-03   -1.89995e-07  
1.5399265e+04  1.73632e+01   1.93587e+01   2.07233e+01   9.95654e-02   4.38890e-05   1.03102e-06   2.12630e-18   1.40012e-03   1.75253e-03   -1.89088e-07  
1.5963385e+04  1.74553e+01   1.94774e+01   2.09435e+01   9.95566e-02   4.55975e-05   1.04608e-06   2.33725e-18   1.36180e-03   1.72709e-03   -1.88137e-07  
1.6548171e+04  1.75477e+01   1.95954e+01   2.11710e+01   9.95477e-02   4.73641e-05   1.06193e-06   2.56981e-18   1.32399e-03   1.70313e-03   -1.87214e-07  
1.7154379e+04  1.76402e+01   1.97121e+01   2.14060e+01   9.95389e-02   4.91897e-05   1.07861e-06   2.83349e-18   1.28672e-03   1.68078e-03   -1.86274e-07  
1.7782794e+04  1.77327e+01   1.98269e+01   2.16482e+01   9.95301e-02   5.10742e-05   1.09620e-06   3.14285e-18   1.25001e-03   1.66020e-03   -1.85288e-07  
1.8434230e+04  1.78248e+01   1.99391e+01   2.18975e+01   9.95213e-02   5.30171e-05   1.11475e-06   3.51756e-18   1.21389e-03   1.64153e-03   -1.84254e-07  
1.9109530e+04  1.79162e+01   2.00481e+01   2.21537e+01   9.95127e-02   5.50164e-05   1.13433e-06   3.97648e-18   1.17838e-03   1.62493e-03   -1.83168e-07  
1.9809568e+04  1.80067e+01   2.01531e+01   2.24164e+01   9.95041e-02   5.70662e-05   1.15564e-06   4.63969e-18   1.14349e-03   1.61062e-03   -1.82027e-07  
2.0535250e+04  1.80957e+01   2.02529e+01   2.26845e+01   9.94956e-02   5.91624e-05   1.17830e-06   5.29529e-18   1.10929e-03   1.59885e-03   -1.80828e-07  
2.1287517e+04  1.81831e+01   2.03469e+01   2.29576e+01   9.94873e-02   6.13043e-05   1.20203e-06   5.96916e-18   1.07574e-03   1.58976e-03   -1.79567e-07  
2.2067341e+04  1.82686e+01   2.04344e+01   2.32354e+01   9.94792e-02   6.34906e-05   1.22688e-06   6.65840e-18   1.04280e-03   1.58351e-03   -1.78236e-07  
2.2875732e+04  1.83516e+01   2.05147e+01   2.35172e+01   9.94713e-02   6.57195e-05   1.25290e-06   7.36068e-18   1.01040e-03   1.58027e-03   -1.76828e-07  
2.3713737e+04  1.84319e+01   2.05870e+01   2.38025e+01   9.94636e-02   6.79895e-05   1.28013e-06   8.07437e-18   9.78464e-04   1.58019e-03   -1.75332e-07  
2.4582441e+04  1.85091e+01   2.06507e+01   2.40903e+01   9.94562e-02   7.02985e-05   1.30859e-06   8.79832e-18   9.46925e-04   1.58340e-03   -1.73740e-07  
2.5482967e+04  1.85825e+01   2.07051e+01   2.43791e+01   9.94490e-02   7.26443e-05   1.33830e-06   9.53165e-18   9.15722e-04   1.59002e-03   -1.72040e-07  
2.6416483e+04  1.86518e+01   2.07498e+01   2.46670e+01   9.94422e-02   7.50244e-05   1.36928e-06   1.02737e-17   8.84823e-04   1.60008e-03   -1.70222e-07  
2.7384196e+04  1.87165e+01   2.07844e+01   2.49512e+01   9.94357e-02   7.74362e-05   1.40149e-06   1.10238e-17   8.54239e-04   1.61350e-03   -1.68280e-07  
2.8387360e+04  1.87760e+01   2.08089e+01   2.52269e+01   9.94295e-02   7.98764e-05   1.43492e-06   1.17813e-17   8.24051e-04   1.63000e-03   -1.66211e-07  
2.9427272e+04  1.88297e+01   2.08234e+01   2.54869e+01   9.94237e-02   8.23418e-05   1.46952e-06   1.25452e-17   7.94458e-04   1.64896e-03   -1.64029e-07  
3.0505279e+04  1.88768e+01   2.08285e+01   2.57200e+01   9.94183e-02   8.48286e-05   1.50519e-06   1.33143e-17   7.65840e-04   1.66921e-03   -1.61766e-07  
3.1622777e+04  1.89163e+01   2.08253e+01   2.59087e+01   9.94133e-02   8.73329e-05   1.54184e-06   1.40865e-17   7.38855e-04   1.68874e-03   -1.59495e-07  
3.2781212e+04  1.89469e+01   2.08156e+01   2.60272e+01   9.94087e-02   8.98507e-05   1.57931e-06   1.48581e-17   7.14585e-04   1.70429e-03   -1.57353e-07  
3.3982083e+04  1.89669e+01   2.08020e+01   2.60374e+01   9.94046e-02   9.23777e-05   1.61743e-06   1.56230e-17   6.94748e-04   1.71072e-03   -1.55575e-07  
3.5226947e+04  1.89736e+01   2.07888e+01   2.58882e+01   9.94009e-02   9.49101e-05   1.65597e-06   1.63711e-17   6.81968e-04   1.70057e-03   -1.54521e-07  
3.6517413e+04  1.89634e+01   2.07824e+01   2.55202e+01   9.93976e-02   9.74450e-05   1.69469e-06   1.70845e-17   6.79993e-04   1.66411e-03   -1.54673e-07  
3.7855152e+04  1.89318e+01   2.07912e+01   2.48901e+01   9.93945e-02   9.99811e-05   1.73332e-06   1.77395e-17   6.93340e-04   1.59195e-03   -1.56481e-07  
3.9241898e+04  1.88748e+01   2.08232e+01   2.40244e+01   9.93916e-02   1.02519e-04   1.77162e-06   1.83107e-17   7.24946e-04   1.48296e-03   -1.59979e-07  
4.0679443e+04  1.87919e+01   2.08728e+01   2.30734e+01   9.93884e-02   1.05063e-04   1.80937e-06   1.87683e-17   7.70867e-04   1.35565e-03   -1.64346e-07  
4.2169650e+04  1.86895e+01   2.09093e+01   2.22578e+01   9.93848e-02   1.07621e-04   1.84639e-06   1.91045e-17   8.18064e-04   1.24458e-03   -1.68224e-07  
4.3714448e+04  1.85780e+01   2.08974e+01   2.16884e+01   9.93806e-02   1.10199e-04   1.88261e-06   1.93435e-17   8.54239e-04   1.17182e-03   -1.70828e-07  
